"family","bank","case","seed","model","macro","optimize","rmse","mae","mape","mse","path"
"recurrent","BBRI","lstm_data_ga","82","lstm","False","False","722.396424236721","633.846557617188","12.2518148422241","521856.59375","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BBRI\lstm_data_ga\seed_82\BBRI\summary_pytorch.json"
"recurrent","BBRI","lstm_macro","42","lstm","True","False","768.098829904069","704.295776367188","13.8020257949829","589975.8125","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BBRI\lstm_macro\seed_42\BBRI\summary_pytorch.json"
"recurrent","BBRI","lstm_macro","52","lstm","True","False","724.223549741376","611.479797363281","11.704044342041","524499.75","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BBRI\lstm_macro\seed_52\BBRI\summary_pytorch.json"
"recurrent","BBRI","lstm_macro","62","lstm","True","False","629.37632820118","526.030578613281","10.0773811340332","396114.5625","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BBRI\lstm_macro\seed_62\BBRI\summary_pytorch.json"
"recurrent","BBRI","lstm_macro","72","lstm","True","False","768.629299467565","702.434692382813","13.7405071258545","590791","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BBRI\lstm_macro\seed_72\BBRI\summary_pytorch.json"
"recurrent","BBRI","lstm_macro","82","lstm","True","False","725.655565678373","655.466552734375","12.7851858139038","526576","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BBRI\lstm_macro\seed_82\BBRI\summary_pytorch.json"
"recurrent","BBRI","lstm_macro_ga","42","lstm","True","False","664.985408674506","560.817993164063","10.7443227767944","442205.59375","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BBRI\lstm_macro_ga\seed_42\BBRI\summary_pytorch.json"
"recurrent","BBRI","lstm_macro_ga","52","lstm","True","False","770.741890972587","688.592346191406","13.465784072876","594043.0625","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BBRI\lstm_macro_ga\seed_52\BBRI\summary_pytorch.json"
"recurrent","BBRI","lstm_macro_ga","62","lstm","True","False","658.078856407042","586.484191894531","11.4129333496094","433067.78125","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BBRI\lstm_macro_ga\seed_62\BBRI\summary_pytorch.json"
"recurrent","BBRI","lstm_macro_ga","72","lstm","True","False","571.672737455618","464.864654541016","8.83588600158691","326809.71875","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BBRI\lstm_macro_ga\seed_72\BBRI\summary_pytorch.json"
"recurrent","BBRI","lstm_macro_ga","82","lstm","True","False","764.906734510816","703.623046875","13.8155698776245","585082.3125","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BBRI\lstm_macro_ga\seed_82\BBRI\summary_pytorch.json"
"recurrent","BBTN","bilstm_data","42","bilstm","False","False","64.0033377730705","56.1736145019531","4.22968626022339","4096.42724609375","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BBTN\bilstm_data\seed_42\BBTN\summary_pytorch.json"
"recurrent","BBTN","bilstm_data","52","bilstm","False","False","78.3364139465166","70.6845550537109","5.29921007156372","6136.59375","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BBTN\bilstm_data\seed_52\BBTN\summary_pytorch.json"
"recurrent","BBTN","bilstm_data","62","bilstm","False","False","63.9140047250992","57.0256309509277","4.26581478118896","4085","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BBTN\bilstm_data\seed_62\BBTN\summary_pytorch.json"
"recurrent","BBTN","bilstm_data","72","bilstm","False","False","111.688286930636","105.377822875977","7.90407228469849","12474.2734375","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BBTN\bilstm_data\seed_72\BBTN\summary_pytorch.json"
"recurrent","BBTN","bilstm_data","82","bilstm","False","False","83.1572100423725","76.3182067871094","5.69950532913208","6915.12158203125","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BBTN\bilstm_data\seed_82\BBTN\summary_pytorch.json"
"recurrent","BBTN","bilstm_data_ga","42","bilstm","False","False","59.2403345392995","54.0033149719238","4.00051832199097","3509.41723632813","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BBTN\bilstm_data_ga\seed_42\BBTN\summary_pytorch.json"
"recurrent","BBTN","bilstm_data_ga","52","bilstm","False","False","47.2708519837079","39.079174041748","2.83790516853333","2234.53344726563","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BBTN\bilstm_data_ga\seed_52\BBTN\summary_pytorch.json"
"recurrent","BBTN","bilstm_data_ga","62","bilstm","False","False","26.8877547404105","18.8917617797852","1.39224493503571","722.951354980469","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BBTN\bilstm_data_ga\seed_62\BBTN\summary_pytorch.json"
"recurrent","BBTN","bilstm_data_ga","72","bilstm","False","False","53.8592956737159","45.4588966369629","3.4077308177948","2900.82373046875","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BBTN\bilstm_data_ga\seed_72\BBTN\summary_pytorch.json"
"recurrent","BBTN","bilstm_data_ga","82","bilstm","False","False","69.9562118902335","59.982250213623","4.53267002105713","4893.87158203125","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BBTN\bilstm_data_ga\seed_82\BBTN\summary_pytorch.json"
"recurrent","BBTN","bilstm_macro","42","bilstm","True","False","52.1859538505993","41.1414794921875","3.02242207527161","2723.37377929688","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BBTN\bilstm_macro\seed_42\BBTN\summary_pytorch.json"
"recurrent","BBTN","bilstm_macro","52","bilstm","True","False","72.8337549449086","55.4884643554688","4.02075958251953","5304.755859375","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BBTN\bilstm_macro\seed_52\BBTN\summary_pytorch.json"
"recurrent","BBTN","bilstm_macro","62","bilstm","True","False","53.0987550061499","42.9111061096191","3.13975286483765","2819.47778320313","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BBTN\bilstm_macro\seed_62\BBTN\summary_pytorch.json"
"recurrent","BBTN","bilstm_macro","72","bilstm","True","False","58.0199403357372","45.2580261230469","3.33084201812744","3366.3134765625","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BBTN\bilstm_macro\seed_72\BBTN\summary_pytorch.json"
"recurrent","BBTN","bilstm_macro","82","bilstm","True","False","93.8728049843244","78.6331100463867","5.7797679901123","8812.103515625","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BBTN\bilstm_macro\seed_82\BBTN\summary_pytorch.json"
"recurrent","BBTN","bilstm_macro_ga","42","bilstm","True","False","141.473833987508","131.275680541992","9.92923927307129","20014.845703125","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BBTN\bilstm_macro_ga\seed_42\BBTN\summary_pytorch.json"
"recurrent","BBTN","bilstm_macro_ga","52","bilstm","True","False","87.3719598898869","72.6801376342773","5.54568481445313","7633.859375","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BBTN\bilstm_macro_ga\seed_52\BBTN\summary_pytorch.json"
"recurrent","BBTN","bilstm_macro_ga","62","bilstm","True","False","122.619353526982","114.875694274902","8.53570556640625","15035.505859375","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BBTN\bilstm_macro_ga\seed_62\BBTN\summary_pytorch.json"
"recurrent","BBTN","bilstm_macro_ga","72","bilstm","True","False","49.5137266912861","38.2351951599121","2.75854659080505","2451.60913085938","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BBTN\bilstm_macro_ga\seed_72\BBTN\summary_pytorch.json"
"recurrent","BBTN","bilstm_macro_ga","82","bilstm","True","False","181.410693851686","175.711700439453","13.1460962295532","32909.83984375","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BBTN\bilstm_macro_ga\seed_82\BBTN\summary_pytorch.json"
"recurrent","BBTN","lstm_data","42","lstm","False","False","117.255130484768","104.494148254395","7.89309358596802","13748.765625","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BBTN\lstm_data\seed_42\BBTN\summary_pytorch.json"
"recurrent","BBTN","lstm_data","52","lstm","False","False","124.850121082741","115.240791320801","8.65990257263184","15587.552734375","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BBTN\lstm_data\seed_52\BBTN\summary_pytorch.json"
"recurrent","BBTN","lstm_data","62","lstm","False","False","46.8165651397491","38.3454055786133","2.80468344688416","2191.79077148438","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BBTN\lstm_data\seed_62\BBTN\summary_pytorch.json"
"recurrent","BBTN","lstm_data","72","lstm","False","False","76.1588530535847","64.4174118041992","4.89803123474121","5800.1708984375","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BBTN\lstm_data\seed_72\BBTN\summary_pytorch.json"
"recurrent","BBTN","lstm_data","82","lstm","False","False","34.6714454682722","26.5782318115234","1.94842410087585","1202.10913085938","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BBTN\lstm_data\seed_82\BBTN\summary_pytorch.json"
"recurrent","BBTN","lstm_data_ga","42","lstm","False","False","69.1496586612598","58.1044731140137","4.38116788864136","4781.67529296875","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BBTN\lstm_data_ga\seed_42\BBTN\summary_pytorch.json"
"recurrent","BBTN","lstm_data_ga","52","lstm","False","False","109.870631490233","97.9080047607422","7.36171913146973","12071.5556640625","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BBTN\lstm_data_ga\seed_52\BBTN\summary_pytorch.json"
"recurrent","BBTN","lstm_data_ga","62","lstm","False","False","57.2526375108879","47.8684921264649","3.58840680122375","3277.86450195313","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BBTN\lstm_data_ga\seed_62\BBTN\summary_pytorch.json"
"recurrent","BBTN","lstm_data_ga","72","lstm","False","False","81.5481009799584","71.6281585693359","5.4059886932373","6650.0927734375","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BBTN\lstm_data_ga\seed_72\BBTN\summary_pytorch.json"
"recurrent","BBTN","lstm_data_ga","82","lstm","False","False","119.288384807575","111.796226501465","8.41146945953369","14229.71875","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BBTN\lstm_data_ga\seed_82\BBTN\summary_pytorch.json"
"recurrent","BBTN","lstm_macro","42","lstm","True","False","49.4314279022276","41.4610443115234","3.02473855018616","2443.46606445313","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BBTN\lstm_macro\seed_42\BBTN\summary_pytorch.json"
"recurrent","BBTN","lstm_macro","52","lstm","True","False","100.05276928014","87.6012802124023","6.40383148193359","10010.556640625","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BBTN\lstm_macro\seed_52\BBTN\summary_pytorch.json"
"recurrent","BBTN","lstm_macro","62","lstm","True","False","72.1429347014921","61.9384269714355","4.56229448318481","5204.60302734375","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BBTN\lstm_macro\seed_62\BBTN\summary_pytorch.json"
"recurrent","BBTN","lstm_macro","72","lstm","True","False","52.5379977819625","41.2560119628906","3.03416132926941","2760.2412109375","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BBTN\lstm_macro\seed_72\BBTN\summary_pytorch.json"
"recurrent","BBTN","lstm_macro","82","lstm","True","False","105.434457387931","83.381103515625","6.01403856277466","11116.4248046875","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BBTN\lstm_macro\seed_82\BBTN\summary_pytorch.json"
"recurrent","BBTN","lstm_macro_ga","42","lstm","True","False","382.782126346046","365.513763427734","27.8395233154297","146522.15625","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BBTN\lstm_macro_ga\seed_42\BBTN\summary_pytorch.json"
"recurrent","BBTN","lstm_macro_ga","52","lstm","True","False","183.773138424118","167.896896362305","12.8976364135742","33772.56640625","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BBTN\lstm_macro_ga\seed_52\BBTN\summary_pytorch.json"
"recurrent","BBTN","lstm_macro_ga","62","lstm","True","False","235.156870846357","225.718002319336","16.9235877990723","55298.75390625","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BBTN\lstm_macro_ga\seed_62\BBTN\summary_pytorch.json"
"recurrent","BBTN","lstm_macro_ga","72","lstm","True","False","191.587437202312","174.771850585938","13.3838262557983","36705.74609375","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BBTN\lstm_macro_ga\seed_72\BBTN\summary_pytorch.json"
"recurrent","BBTN","lstm_macro_ga","82","lstm","True","False","256.678041888082","234.974609375","18.0668392181396","65883.6171875","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BBTN\lstm_macro_ga\seed_82\BBTN\summary_pytorch.json"
"recurrent","BDMN","bilstm_data","42","bilstm","False","False","142.373532147833","119.464370727539","4.53134822845459","20270.22265625","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BDMN\bilstm_data\seed_42\BDMN\summary_pytorch.json"
"recurrent","BDMN","bilstm_data","52","bilstm","False","False","164.362719360642","146.853363037109","5.55867910385132","27015.103515625","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BDMN\bilstm_data\seed_52\BDMN\summary_pytorch.json"
"recurrent","BDMN","bilstm_data","62","bilstm","False","False","78.7435265196448","61.52197265625","2.23030495643616","6200.54296875","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BDMN\bilstm_data\seed_62\BDMN\summary_pytorch.json"
"recurrent","BDMN","bilstm_data","72","bilstm","False","False","214.9431974383","191.491455078125","7.21965646743774","46200.578125","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BDMN\bilstm_data\seed_72\BDMN\summary_pytorch.json"
"recurrent","BDMN","bilstm_data","82","bilstm","False","False","198.909831566341","183.796295166016","6.9370002746582","39565.12109375","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BDMN\bilstm_data\seed_82\BDMN\summary_pytorch.json"
"recurrent","BDMN","bilstm_data_ga","42","bilstm","False","False","186.3147433612","160.590911865234","6.14252138137817","34713.18359375","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BDMN\bilstm_data_ga\seed_42\BDMN\summary_pytorch.json"
"recurrent","BDMN","bilstm_data_ga","52","bilstm","False","False","138.812232665209","125.123558044434","4.72082042694092","19268.8359375","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BDMN\bilstm_data_ga\seed_52\BDMN\summary_pytorch.json"
"recurrent","BDMN","bilstm_data_ga","62","bilstm","False","False","201.286545594831","184.236373901367","6.96108722686768","40516.2734375","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BDMN\bilstm_data_ga\seed_62\BDMN\summary_pytorch.json"
"recurrent","BDMN","bilstm_data_ga","72","bilstm","False","False","74.9523155704679","63.4465522766113","2.35828304290771","5617.849609375","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BDMN\bilstm_data_ga\seed_72\BDMN\summary_pytorch.json"
"recurrent","BDMN","bilstm_data_ga","82","bilstm","False","False","81.4684293482374","61.4624061584473","2.29707455635071","6637.10498046875","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BDMN\bilstm_data_ga\seed_82\BDMN\summary_pytorch.json"
"recurrent","BDMN","bilstm_macro","42","bilstm","True","False","469.336283356614","455.195526123047","17.0417785644531","220276.546875","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BDMN\bilstm_macro\seed_42\BDMN\summary_pytorch.json"
"recurrent","BDMN","bilstm_macro","52","bilstm","True","False","342.900666647792","313.659729003906","11.8988561630249","117580.8671875","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BDMN\bilstm_macro\seed_52\BDMN\summary_pytorch.json"
"recurrent","BDMN","bilstm_macro","62","bilstm","True","False","300.259926459559","277.978332519531","10.5162162780762","90156.0234375","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BDMN\bilstm_macro\seed_62\BDMN\summary_pytorch.json"
"recurrent","BDMN","bilstm_macro","72","bilstm","True","False","366.440777957367","337.402099609375","12.8015623092651","134278.84375","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BDMN\bilstm_macro\seed_72\BDMN\summary_pytorch.json"
"recurrent","BDMN","bilstm_macro","82","bilstm","True","False","334.076209961889","316.172393798828","11.8541383743286","111606.9140625","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BDMN\bilstm_macro\seed_82\BDMN\summary_pytorch.json"
"recurrent","BDMN","bilstm_macro_ga","42","bilstm","True","False","408.97684836675","387.200805664063","14.5750045776367","167262.0625","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BDMN\bilstm_macro_ga\seed_42\BDMN\summary_pytorch.json"
"recurrent","BDMN","bilstm_macro_ga","52","bilstm","True","False","531.787992295802","506.957611083984","19.1274108886719","282798.46875","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BDMN\bilstm_macro_ga\seed_52\BDMN\summary_pytorch.json"
"recurrent","BDMN","bilstm_macro_ga","62","bilstm","True","False","236.484143231634","206.763595581055","7.85388660430908","55924.75","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BDMN\bilstm_macro_ga\seed_62\BDMN\summary_pytorch.json"
"recurrent","BDMN","bilstm_macro_ga","72","bilstm","True","False","245.053453990145","231.041778564453","8.67729377746582","60051.1953125","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BDMN\bilstm_macro_ga\seed_72\BDMN\summary_pytorch.json"
"recurrent","BDMN","bilstm_macro_ga","82","bilstm","True","False","617.968597503142","601.340881347656","22.538631439209","381885.1875","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BDMN\bilstm_macro_ga\seed_82\BDMN\summary_pytorch.json"
"recurrent","BDMN","lstm_data","42","lstm","False","False","84.3432521289492","63.2777557373047","2.36907911300659","7113.7841796875","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BDMN\lstm_data\seed_42\BDMN\summary_pytorch.json"
"recurrent","BDMN","lstm_data","52","lstm","False","False","134.418735615148","121.796852111816","4.58737325668335","18068.396484375","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BDMN\lstm_data\seed_52\BDMN\summary_pytorch.json"
"recurrent","BDMN","lstm_data","62","lstm","False","False","138.898906583169","110.311340332031","4.2386908531189","19292.90625","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BDMN\lstm_data\seed_62\BDMN\summary_pytorch.json"
"recurrent","BDMN","lstm_data","72","lstm","False","False","128.908549221919","101.723091125488","3.88166499137878","16617.4140625","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BDMN\lstm_data\seed_72\BDMN\summary_pytorch.json"
"recurrent","BDMN","lstm_data","82","lstm","False","False","117.014163472312","94.47119140625","3.61521291732788","13692.314453125","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BDMN\lstm_data\seed_82\BDMN\summary_pytorch.json"
"recurrent","BDMN","lstm_data_ga","42","lstm","False","False","166.506246363688","152.329849243164","5.75858592987061","27724.330078125","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BDMN\lstm_data_ga\seed_42\BDMN\summary_pytorch.json"
"recurrent","BDMN","lstm_data_ga","52","lstm","False","False","194.162112115752","165.722991943359","6.3568959236145","37698.92578125","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BDMN\lstm_data_ga\seed_52\BDMN\summary_pytorch.json"
"recurrent","BDMN","lstm_data_ga","62","lstm","False","False","158.273127259494","135.973419189453","5.18852663040161","25050.3828125","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BDMN\lstm_data_ga\seed_62\BDMN\summary_pytorch.json"
"recurrent","BDMN","lstm_data_ga","72","lstm","False","False","79.274918450368","59.4477005004883","2.1721522808075","6284.5126953125","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BDMN\lstm_data_ga\seed_72\BDMN\summary_pytorch.json"
"recurrent","BDMN","lstm_data_ga","82","lstm","False","False","198.205632251584","181.831588745117","6.88687181472778","39285.47265625","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BDMN\lstm_data_ga\seed_82\BDMN\summary_pytorch.json"
"recurrent","BDMN","lstm_macro","42","lstm","True","False","421.637951920839","398.306091308594","15.0444536209106","177778.5625","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BDMN\lstm_macro\seed_42\BDMN\summary_pytorch.json"
"recurrent","BDMN","lstm_macro","52","lstm","True","False","298.555964707624","269.639007568359","10.2295551300049","89135.6640625","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BDMN\lstm_macro\seed_52\BDMN\summary_pytorch.json"
"recurrent","BDMN","lstm_macro","62","lstm","True","False","273.950967898454","224.460723876953","8.64909648895264","75049.1328125","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BDMN\lstm_macro\seed_62\BDMN\summary_pytorch.json"
"recurrent","BDMN","lstm_macro","72","lstm","True","False","320.590068759935","281.420562744141","10.7592487335205","102777.9921875","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BDMN\lstm_macro\seed_72\BDMN\summary_pytorch.json"
"recurrent","BDMN","lstm_macro","82","lstm","True","False","513.305829890914","498.574859619141","18.6582775115967","263482.875","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BDMN\lstm_macro\seed_82\BDMN\summary_pytorch.json"
"recurrent","BDMN","lstm_macro_ga","42","lstm","True","False","1260.99990087232","1239.20788574219","46.2997512817383","1590120.75","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BDMN\lstm_macro_ga\seed_42\BDMN\summary_pytorch.json"
"recurrent","BDMN","lstm_macro_ga","52","lstm","True","False","366.461756190192","322.875854492188","12.3236179351807","134294.21875","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BDMN\lstm_macro_ga\seed_52\BDMN\summary_pytorch.json"
"recurrent","BDMN","lstm_macro_ga","62","lstm","True","False","416.414306910798","358.873107910156","13.7161359786987","173400.875","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BDMN\lstm_macro_ga\seed_62\BDMN\summary_pytorch.json"
"recurrent","BDMN","lstm_macro_ga","72","lstm","True","False","94.3456338831453","71.8512344360352","2.68291234970093","8901.0986328125","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BDMN\lstm_macro_ga\seed_72\BDMN\summary_pytorch.json"
"recurrent","BDMN","lstm_macro_ga","82","lstm","True","False","561.139270814296","543.030517578125","20.3964996337891","314877.28125","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BDMN\lstm_macro_ga\seed_82\BDMN\summary_pytorch.json"
"recurrent","BMRI","bilstm_data","42","bilstm","False","False","1549.96378989962","1308.69055175781","21.4451313018799","2402387.75","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BMRI\bilstm_data\seed_42\BMRI\summary_pytorch.json"
"recurrent","BMRI","bilstm_data","52","bilstm","False","False","1661.79759597852","1443.17272949219","23.9159774780273","2761571.25","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BMRI\bilstm_data\seed_52\BMRI\summary_pytorch.json"
"recurrent","BMRI","bilstm_data","62","bilstm","False","False","1559.00657471353","1297.61254882813","21.1367568969727","2430501.5","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BMRI\bilstm_data\seed_62\BMRI\summary_pytorch.json"
"recurrent","BMRI","bilstm_data","72","bilstm","False","False","1508.13460937676","1289.89733886719","21.2479076385498","2274470","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BMRI\bilstm_data\seed_72\BMRI\summary_pytorch.json"
"recurrent","BMRI","bilstm_data","82","bilstm","False","False","1428.5423514898","1221.57580566406","20.1290912628174","2040733.25","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BMRI\bilstm_data\seed_82\BMRI\summary_pytorch.json"
"recurrent","BMRI","bilstm_data_ga","42","bilstm","False","False","1409.81027092301","1189.75854492188","19.4761543273926","1987565","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BMRI\bilstm_data_ga\seed_42\BMRI\summary_pytorch.json"
"recurrent","BMRI","bilstm_data_ga","52","bilstm","False","False","1625.76212897213","1379.57421875","22.6205863952637","2643102.5","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BMRI\bilstm_data_ga\seed_52\BMRI\summary_pytorch.json"
"recurrent","BMRI","bilstm_data_ga","62","bilstm","False","False","1488.73662882324","1246.19384765625","20.3561515808105","2216336.75","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BMRI\bilstm_data_ga\seed_62\BMRI\summary_pytorch.json"
"recurrent","BMRI","bilstm_data_ga","72","bilstm","False","False","1343.39002154996","1133.11901855469","18.5639877319336","1804696.75","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BMRI\bilstm_data_ga\seed_72\BMRI\summary_pytorch.json"
"recurrent","BMRI","bilstm_data_ga","82","bilstm","False","False","1288.07370713015","1094.57629394531","17.9842567443848","1659133.875","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BMRI\bilstm_data_ga\seed_82\BMRI\summary_pytorch.json"
"recurrent","BMRI","bilstm_macro","42","bilstm","True","False","1525.81076808364","1277.09851074219","20.8616256713867","2328098.5","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BMRI\bilstm_macro\seed_42\BMRI\summary_pytorch.json"
"recurrent","BMRI","bilstm_macro","52","bilstm","True","False","1512.66395805546","1268.32397460938","20.7335166931152","2288152.25","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BMRI\bilstm_macro\seed_52\BMRI\summary_pytorch.json"
"recurrent","BMRI","bilstm_macro","62","bilstm","True","False","1315.4474048779","1099.64306640625","18.0171318054199","1730401.875","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BMRI\bilstm_macro\seed_62\BMRI\summary_pytorch.json"
"recurrent","BMRI","bilstm_macro","72","bilstm","True","False","1520.00633222365","1291.54443359375","21.2654876708984","2310419.25","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BMRI\bilstm_macro\seed_72\BMRI\summary_pytorch.json"
"recurrent","BMRI","bilstm_macro","82","bilstm","True","False","1459.56611703616","1198.11145019531","19.4023780822754","2130333.25","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BMRI\bilstm_macro\seed_82\BMRI\summary_pytorch.json"
"recurrent","BMRI","bilstm_macro_ga","42","bilstm","True","False","1634.80534009404","1389.85534667969","22.8505859375","2672588.5","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BMRI\bilstm_macro_ga\seed_42\BMRI\summary_pytorch.json"
"recurrent","BMRI","bilstm_macro_ga","52","bilstm","True","False","1549.82878086581","1324.41430664063","21.821496963501","2401969.25","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BMRI\bilstm_macro_ga\seed_52\BMRI\summary_pytorch.json"
"recurrent","BMRI","bilstm_macro_ga","62","bilstm","True","False","1450.21162248825","1229.92810058594","20.2305221557617","2103113.75","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_study_full\BMRI\bilstm_macro_ga\seed_62\BMRI\summary_pytorch.json"
