"bank","case","seed","model","macro","optimize","rmse","mae","mape","mse","path"
"BNGA","informer_data_random","52","informer","False","True","218.464626355733","191.24089050293","11.9221382141113","47726.79296875","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_transformer_study\BNGA\informer_data_random\seed_52\BNGA\summary_transformer.json"
"BNGA","informer_data_random","62","informer","False","True","264.745426070027","209.378204345703","12.3854742050171","70090.140625","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_transformer_study\BNGA\informer_data_random\seed_62\BNGA\summary_transformer.json"
"BNGA","informer_data_random","72","informer","False","True","234.746938212195","186.941848754883","11.157320022583","55106.125","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_transformer_study\BNGA\informer_data_random\seed_72\BNGA\summary_transformer.json"
"BNGA","informer_data_random","82","informer","False","True","123.210380453769","88.7430267333984","5.08822441101074","15180.7978515625","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_transformer_study\BNGA\informer_data_random\seed_82\BNGA\summary_transformer.json"
"BNGA","informer_macro","42","informer","True","False","197.830498786208","166.94905090332","10.011116027832","39136.90625","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_transformer_study\BNGA\informer_macro\seed_42\BNGA\summary_transformer.json"
"BNGA","informer_macro","52","informer","True","False","180.016372953268","144.412689208984","8.59552383422852","32405.89453125","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_transformer_study\BNGA\informer_macro\seed_52\BNGA\summary_transformer.json"
"BNGA","informer_macro","62","informer","True","False","209.45748375267","171.187316894531","10.3064613342285","43872.4375","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_transformer_study\BNGA\informer_macro\seed_62\BNGA\summary_transformer.json"
"BNGA","informer_macro","72","informer","True","False","231.456765671259","186.684616088867","10.962854385376","53572.234375","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_transformer_study\BNGA\informer_macro\seed_72\BNGA\summary_transformer.json"
"BNGA","informer_macro","82","informer","True","False","160.876025880567","124.259605407715","7.18304014205933","25881.095703125","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_transformer_study\BNGA\informer_macro\seed_82\BNGA\summary_transformer.json"
"BNGA","informer_macro_random","42","informer","True","True","207.230038996522","170.227691650391","10.1263084411621","42944.2890625","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_transformer_study\BNGA\informer_macro_random\seed_42\BNGA\summary_transformer.json"
"BNGA","informer_macro_random","52","informer","True","True","230.875059217643","200.840637207031","12.7662630081177","53303.29296875","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_transformer_study\BNGA\informer_macro_random\seed_52\BNGA\summary_transformer.json"
"BNGA","informer_macro_random","62","informer","True","True","182.542000732023","147.011566162109","8.64553928375244","33321.58203125","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_transformer_study\BNGA\informer_macro_random\seed_62\BNGA\summary_transformer.json"
"BNGA","informer_macro_random","72","informer","True","True","244.104005753695","189.631225585938","10.8753519058228","59586.765625","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_transformer_study\BNGA\informer_macro_random\seed_72\BNGA\summary_transformer.json"
"BNGA","informer_macro_random","82","informer","True","True","221.603011106009","193.457992553711","11.8612651824951","49107.89453125","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_transformer_study\BNGA\informer_macro_random\seed_82\BNGA\summary_transformer.json"
