trial,val_mae,params
31,377.9730533513796,"{""n_estimators"": 375, ""learning_rate"": 0.03, ""num_leaves"": 127, ""max_depth"": 8, ""min_child_samples"": 60, ""subsample"": 0.8, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.1, ""reg_lambda"": 2.0}"
32,323.3505677141039,"{""n_estimators"": 411, ""learning_rate"": 0.08, ""num_leaves"": 63, ""max_depth"": -1, ""min_child_samples"": 20, ""subsample"": 0.6, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.01, ""reg_lambda"": 2.0}"
33,405.85775959393084,"{""n_estimators"": 356, ""learning_rate"": 0.08, ""num_leaves"": 31, ""max_depth"": 8, ""min_child_samples"": 10, ""subsample"": 1.0, ""colsample_bytree"": 0.6, ""reg_alpha"": 1.0, ""reg_lambda"": 2.0}"
34,368.3439926694162,"{""n_estimators"": 1486, ""learning_rate"": 0.01, ""num_leaves"": 127, ""max_depth"": 5, ""min_child_samples"": 60, ""subsample"": 0.6, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.01, ""reg_lambda"": 5.0}"
35,367.4213481332821,"{""n_estimators"": 463, ""learning_rate"": 0.1, ""num_leaves"": 63, ""max_depth"": 5, ""min_child_samples"": 10, ""subsample"": 0.7, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.5, ""reg_lambda"": 2.0}"
36,327.3600993838647,"{""n_estimators"": 501, ""learning_rate"": 0.03, ""num_leaves"": 63, ""max_depth"": 8, ""min_child_samples"": 20, ""subsample"": 0.9, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0}"
37,353.60887249344563,"{""n_estimators"": 698, ""learning_rate"": 0.02, ""num_leaves"": 127, ""max_depth"": 8, ""min_child_samples"": 40, ""subsample"": 0.7, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.01, ""reg_lambda"": 5.0}"
38,383.496149375667,"{""n_estimators"": 1515, ""learning_rate"": 0.1, ""num_leaves"": 63, ""max_depth"": 12, ""min_child_samples"": 60, ""subsample"": 0.7, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.1, ""reg_lambda"": 10.0}"
39,354.71713307024515,"{""n_estimators"": 1402, ""learning_rate"": 0.05, ""num_leaves"": 127, ""max_depth"": 5, ""min_child_samples"": 40, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.01, ""reg_lambda"": 10.0}"
40,365.66263983526204,"{""n_estimators"": 914, ""learning_rate"": 0.1, ""num_leaves"": 63, ""max_depth"": 8, ""min_child_samples"": 60, ""subsample"": 0.8, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0}"
41,343.88969428467215,"{""n_estimators"": 1367, ""learning_rate"": 0.08, ""num_leaves"": 63, ""max_depth"": -1, ""min_child_samples"": 20, ""subsample"": 0.7, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.1, ""reg_lambda"": 10.0}"
42,379.2530193632906,"{""n_estimators"": 951, ""learning_rate"": 0.03, ""num_leaves"": 63, ""max_depth"": 8, ""min_child_samples"": 40, ""subsample"": 1.0, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.5, ""reg_lambda"": 5.0}"
43,374.4557704182803,"{""n_estimators"": 1761, ""learning_rate"": 0.03, ""num_leaves"": 63, ""max_depth"": 5, ""min_child_samples"": 60, ""subsample"": 0.7, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.01, ""reg_lambda"": 2.0}"
44,312.757919151861,"{""n_estimators"": 1562, ""learning_rate"": 0.03, ""num_leaves"": 127, ""max_depth"": -1, ""min_child_samples"": 20, ""subsample"": 0.7, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.01, ""reg_lambda"": 1.0}"
45,370.3647899027624,"{""n_estimators"": 1130, ""learning_rate"": 0.05, ""num_leaves"": 127, ""max_depth"": 5, ""min_child_samples"": 20, ""subsample"": 0.8, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.5, ""reg_lambda"": 5.0}"
46,403.319083097069,"{""n_estimators"": 1682, ""learning_rate"": 0.01, ""num_leaves"": 127, ""max_depth"": -1, ""min_child_samples"": 20, ""subsample"": 0.7, ""colsample_bytree"": 0.6, ""reg_alpha"": 1.0, ""reg_lambda"": 1.0}"
47,362.85476005612395,"{""n_estimators"": 1740, ""learning_rate"": 0.02, ""num_leaves"": 63, ""max_depth"": 5, ""min_child_samples"": 10, ""subsample"": 0.6, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.5, ""reg_lambda"": 1.0}"
48,377.9694049813791,"{""n_estimators"": 1764, ""learning_rate"": 0.1, ""num_leaves"": 127, ""max_depth"": 12, ""min_child_samples"": 20, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.5, ""reg_lambda"": 5.0}"
49,378.07738576240945,"{""n_estimators"": 879, ""learning_rate"": 0.01, ""num_leaves"": 31, ""max_depth"": 12, ""min_child_samples"": 60, ""subsample"": 0.8, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.1, ""reg_lambda"": 2.0}"
50,374.12004474235823,"{""n_estimators"": 1811, ""learning_rate"": 0.1, ""num_leaves"": 31, ""max_depth"": 5, ""min_child_samples"": 20, ""subsample"": 1.0, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.5, ""reg_lambda"": 1.0}"
