feature,importance,model
t16_Bid Price,3.823244e-06,xgb
t20_Moving Average 20 Day,3.7662562e-06,xgb
t23_Price Earnings Ratio,3.5905493e-06,xgb
t26_High Price,3.4056861e-06,xgb
t44_Price to Sales Ratio,3.3811805e-06,xgb
t41_Low Price,3.0794606e-06,xgb
t25_High Price,2.916471e-06,xgb
t34_Bid Price,2.3986397e-06,xgb
t17_Price Earnings Ratio,2.252528e-06,xgb
t45_Moving Average 20 Day,2.176322e-06,xgb
t50_Moving Average 20 Day,2.1371152e-06,xgb
t47_Moving Average 20 Day,1.1695594e-06,xgb
t46_Moving Average 20 Day,1.0155791e-06,xgb
t15_Bid Price,9.1154624e-07,xgb
