trial,val_mae,params
21,437.426513671875,"{""n_estimators"": 1935, ""learning_rate"": 0.05, ""max_depth"": 4, ""min_child_weight"": 1.0, ""subsample"": 0.9, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0, ""gamma"": 0.2}"
22,339.21868896484375,"{""n_estimators"": 1857, ""learning_rate"": 0.02, ""max_depth"": 3, ""min_child_weight"": 4.0, ""subsample"": 0.8, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""gamma"": 0.0}"
23,326.0533142089844,"{""n_estimators"": 1394, ""learning_rate"": 0.01, ""max_depth"": 4, ""min_child_weight"": 2.0, ""subsample"": 0.9, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.01, ""reg_lambda"": 1.0, ""gamma"": 0.0}"
24,433.25482177734375,"{""n_estimators"": 871, ""learning_rate"": 0.1, ""max_depth"": 6, ""min_child_weight"": 2.0, ""subsample"": 0.7, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.01, ""reg_lambda"": 2.0, ""gamma"": 0.2}"
25,331.3692321777344,"{""n_estimators"": 758, ""learning_rate"": 0.08, ""max_depth"": 3, ""min_child_weight"": 6.0, ""subsample"": 0.6, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.0, ""reg_lambda"": 2.0, ""gamma"": 0.0}"
26,314.1462707519531,"{""n_estimators"": 1685, ""learning_rate"": 0.08, ""max_depth"": 6, ""min_child_weight"": 8.0, ""subsample"": 0.6, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""gamma"": 0.0}"
27,410.7652587890625,"{""n_estimators"": 1387, ""learning_rate"": 0.02, ""max_depth"": 4, ""min_child_weight"": 6.0, ""subsample"": 0.7, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.01, ""reg_lambda"": 10.0, ""gamma"": 0.1}"
28,405.42364501953125,"{""n_estimators"": 991, ""learning_rate"": 0.1, ""max_depth"": 8, ""min_child_weight"": 8.0, ""subsample"": 1.0, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.01, ""reg_lambda"": 1.0, ""gamma"": 0.1}"
29,443.1934814453125,"{""n_estimators"": 1490, ""learning_rate"": 0.02, ""max_depth"": 8, ""min_child_weight"": 6.0, ""subsample"": 0.6, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.01, ""reg_lambda"": 5.0, ""gamma"": 0.2}"
30,317.83428955078125,"{""n_estimators"": 1697, ""learning_rate"": 0.02, ""max_depth"": 6, ""min_child_weight"": 6.0, ""subsample"": 0.6, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.01, ""reg_lambda"": 1.0, ""gamma"": 0.0}"
31,377.51727294921875,"{""n_estimators"": 942, ""learning_rate"": 0.08, ""max_depth"": 6, ""min_child_weight"": 1.0, ""subsample"": 0.9, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.1, ""reg_lambda"": 2.0, ""gamma"": 0.0}"
32,403.2866516113281,"{""n_estimators"": 621, ""learning_rate"": 0.03, ""max_depth"": 6, ""min_child_weight"": 6.0, ""subsample"": 1.0, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.0, ""reg_lambda"": 2.0, ""gamma"": 0.1}"
33,460.2861328125,"{""n_estimators"": 1542, ""learning_rate"": 0.05, ""max_depth"": 4, ""min_child_weight"": 8.0, ""subsample"": 1.0, ""colsample_bytree"": 0.6, ""reg_alpha"": 1.0, ""reg_lambda"": 5.0, ""gamma"": 0.1}"
34,444.50445556640625,"{""n_estimators"": 986, ""learning_rate"": 0.03, ""max_depth"": 6, ""min_child_weight"": 1.0, ""subsample"": 0.9, ""colsample_bytree"": 0.9, ""reg_alpha"": 1.0, ""reg_lambda"": 5.0, ""gamma"": 0.1}"
35,331.39483642578125,"{""n_estimators"": 1242, ""learning_rate"": 0.05, ""max_depth"": 4, ""min_child_weight"": 6.0, ""subsample"": 1.0, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.01, ""reg_lambda"": 1.0, ""gamma"": 0.0}"
36,385.7120361328125,"{""n_estimators"": 1959, ""learning_rate"": 0.1, ""max_depth"": 3, ""min_child_weight"": 6.0, ""subsample"": 1.0, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.5, ""reg_lambda"": 1.0, ""gamma"": 0.0}"
37,341.747802734375,"{""n_estimators"": 729, ""learning_rate"": 0.1, ""max_depth"": 6, ""min_child_weight"": 2.0, ""subsample"": 1.0, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0, ""gamma"": 0.0}"
38,440.1409606933594,"{""n_estimators"": 355, ""learning_rate"": 0.01, ""max_depth"": 5, ""min_child_weight"": 4.0, ""subsample"": 0.6, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0, ""gamma"": 0.1}"
39,449.8003845214844,"{""n_estimators"": 729, ""learning_rate"": 0.01, ""max_depth"": 4, ""min_child_weight"": 1.0, ""subsample"": 0.7, ""colsample_bytree"": 0.8, ""reg_alpha"": 1.0, ""reg_lambda"": 1.0, ""gamma"": 0.1}"
40,350.93707275390625,"{""n_estimators"": 1271, ""learning_rate"": 0.1, ""max_depth"": 6, ""min_child_weight"": 4.0, ""subsample"": 0.9, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.01, ""reg_lambda"": 5.0, ""gamma"": 0.0}"
41,363.73870849609375,"{""n_estimators"": 880, ""learning_rate"": 0.01, ""max_depth"": 8, ""min_child_weight"": 1.0, ""subsample"": 0.7, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0, ""gamma"": 0.0}"
42,426.5003356933594,"{""n_estimators"": 649, ""learning_rate"": 0.1, ""max_depth"": 5, ""min_child_weight"": 2.0, ""subsample"": 0.8, ""colsample_bytree"": 1.0, ""reg_alpha"": 1.0, ""reg_lambda"": 2.0, ""gamma"": 0.0}"
43,394.6017761230469,"{""n_estimators"": 916, ""learning_rate"": 0.01, ""max_depth"": 4, ""min_child_weight"": 4.0, ""subsample"": 0.8, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.0, ""reg_lambda"": 2.0, ""gamma"": 0.1}"
44,442.033203125,"{""n_estimators"": 1183, ""learning_rate"": 0.08, ""max_depth"": 8, ""min_child_weight"": 4.0, ""subsample"": 0.7, ""colsample_bytree"": 0.9, ""reg_alpha"": 1.0, ""reg_lambda"": 5.0, ""gamma"": 0.0}"
45,462.1913146972656,"{""n_estimators"": 1573, ""learning_rate"": 0.08, ""max_depth"": 6, ""min_child_weight"": 2.0, ""subsample"": 0.9, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.5, ""reg_lambda"": 5.0, ""gamma"": 0.2}"
46,424.6853942871094,"{""n_estimators"": 1083, ""learning_rate"": 0.01, ""max_depth"": 3, ""min_child_weight"": 2.0, ""subsample"": 1.0, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.0, ""reg_lambda"": 10.0, ""gamma"": 0.1}"
47,443.8081359863281,"{""n_estimators"": 1631, ""learning_rate"": 0.02, ""max_depth"": 4, ""min_child_weight"": 4.0, ""subsample"": 0.8, ""colsample_bytree"": 0.9, ""reg_alpha"": 1.0, ""reg_lambda"": 2.0, ""gamma"": 0.1}"
48,399.3973693847656,"{""n_estimators"": 586, ""learning_rate"": 0.1, ""max_depth"": 4, ""min_child_weight"": 8.0, ""subsample"": 0.8, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0, ""gamma"": 0.1}"
49,417.1014099121094,"{""n_estimators"": 1526, ""learning_rate"": 0.02, ""max_depth"": 8, ""min_child_weight"": 1.0, ""subsample"": 0.9, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.01, ""reg_lambda"": 10.0, ""gamma"": 0.1}"
50,479.43902587890625,"{""n_estimators"": 1506, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 1.0, ""subsample"": 0.9, ""colsample_bytree"": 0.6, ""reg_alpha"": 1.0, ""reg_lambda"": 1.0, ""gamma"": 0.2}"
