bank,case,seed,model_type,use_macro,optimize,rmse,mae,mape,mse,summary_path,test_predictions_path
BDMN,bilstm_macro_ga,82,bilstm,True,True,617.9685975031417,601.3408813476562,22.538631439208984,381885.1875,results_study_full\BDMN\bilstm_macro_ga\seed_82\BDMN\summary_pytorch.json,results_study_full\BDMN\bilstm_macro_ga\seed_82\BDMN\test_predictions_pytorch.csv
BMRI,lstm_data,42,lstm,False,False,1376.0028161308392,1138.2003173828125,18.516996383666992,1893383.75,results_study_full\BMRI\lstm_data\seed_42\BMRI\summary_pytorch.json,results_study_full\BMRI\lstm_data\seed_42\BMRI\test_predictions_pytorch.csv
BMRI,lstm_data,52,lstm,False,False,1771.2058745385868,1534.9569091796875,25.397586822509766,3137170.25,results_study_full\BMRI\lstm_data\seed_52\BMRI\summary_pytorch.json,results_study_full\BMRI\lstm_data\seed_52\BMRI\test_predictions_pytorch.csv
BMRI,lstm_data,62,lstm,False,False,1520.896035237123,1275.147705078125,20.827728271484375,2313124.75,results_study_full\BMRI\lstm_data\seed_62\BMRI\summary_pytorch.json,results_study_full\BMRI\lstm_data\seed_62\BMRI\test_predictions_pytorch.csv
BMRI,lstm_data,72,lstm,False,False,1560.8673870640005,1320.278564453125,21.63542366027832,2436307.0,results_study_full\BMRI\lstm_data\seed_72\BMRI\summary_pytorch.json,results_study_full\BMRI\lstm_data\seed_72\BMRI\test_predictions_pytorch.csv
BMRI,lstm_data,82,lstm,False,False,1588.2336887246788,1349.089599609375,22.13652801513672,2522486.25,results_study_full\BMRI\lstm_data\seed_82\BMRI\summary_pytorch.json,results_study_full\BMRI\lstm_data\seed_82\BMRI\test_predictions_pytorch.csv
BMRI,lstm_macro,42,lstm,True,False,1579.2748335866054,1338.0570068359375,21.961986541748047,2494109.0,results_study_full\BMRI\lstm_macro\seed_42\BMRI\summary_pytorch.json,results_study_full\BMRI\lstm_macro\seed_42\BMRI\test_predictions_pytorch.csv
BMRI,lstm_macro,52,lstm,True,False,1496.7484758635967,1252.2674560546875,20.464372634887695,2240256.0,results_study_full\BMRI\lstm_macro\seed_52\BMRI\summary_pytorch.json,results_study_full\BMRI\lstm_macro\seed_52\BMRI\test_predictions_pytorch.csv
BMRI,lstm_macro,62,lstm,True,False,1473.6083265237069,1229.239990234375,20.04011344909668,2171521.5,results_study_full\BMRI\lstm_macro\seed_62\BMRI\summary_pytorch.json,results_study_full\BMRI\lstm_macro\seed_62\BMRI\test_predictions_pytorch.csv
BMRI,lstm_macro,72,lstm,True,False,1580.225933213349,1355.2489013671875,22.344873428344727,2497114.0,results_study_full\BMRI\lstm_macro\seed_72\BMRI\summary_pytorch.json,results_study_full\BMRI\lstm_macro\seed_72\BMRI\test_predictions_pytorch.csv
BMRI,lstm_macro,82,lstm,True,False,1549.7758708923043,1308.273193359375,21.449909210205078,2401805.25,results_study_full\BMRI\lstm_macro\seed_82\BMRI\summary_pytorch.json,results_study_full\BMRI\lstm_macro\seed_82\BMRI\test_predictions_pytorch.csv
BMRI,bilstm_data,42,bilstm,False,False,1549.963789899622,1308.6905517578125,21.445131301879883,2402387.75,results_study_full\BMRI\bilstm_data\seed_42\BMRI\summary_pytorch.json,results_study_full\BMRI\bilstm_data\seed_42\BMRI\test_predictions_pytorch.csv
BMRI,bilstm_data,52,bilstm,False,False,1661.7975959785235,1443.1727294921875,23.915977478027344,2761571.25,results_study_full\BMRI\bilstm_data\seed_52\BMRI\summary_pytorch.json,results_study_full\BMRI\bilstm_data\seed_52\BMRI\test_predictions_pytorch.csv
BMRI,bilstm_data,62,bilstm,False,False,1559.0065747135257,1297.612548828125,21.136756896972656,2430501.5,results_study_full\BMRI\bilstm_data\seed_62\BMRI\summary_pytorch.json,results_study_full\BMRI\bilstm_data\seed_62\BMRI\test_predictions_pytorch.csv
BMRI,bilstm_data,72,bilstm,False,False,1508.1346093767625,1289.8973388671875,21.247907638549805,2274470.0,results_study_full\BMRI\bilstm_data\seed_72\BMRI\summary_pytorch.json,results_study_full\BMRI\bilstm_data\seed_72\BMRI\test_predictions_pytorch.csv
BMRI,bilstm_data,82,bilstm,False,False,1428.5423514897975,1221.5758056640625,20.129091262817383,2040733.25,results_study_full\BMRI\bilstm_data\seed_82\BMRI\summary_pytorch.json,results_study_full\BMRI\bilstm_data\seed_82\BMRI\test_predictions_pytorch.csv
BMRI,bilstm_macro,42,bilstm,True,False,1525.810768083644,1277.0985107421875,20.86162567138672,2328098.5,results_study_full\BMRI\bilstm_macro\seed_42\BMRI\summary_pytorch.json,results_study_full\BMRI\bilstm_macro\seed_42\BMRI\test_predictions_pytorch.csv
BMRI,bilstm_macro,52,bilstm,True,False,1512.6639580554565,1268.323974609375,20.733516693115234,2288152.25,results_study_full\BMRI\bilstm_macro\seed_52\BMRI\summary_pytorch.json,results_study_full\BMRI\bilstm_macro\seed_52\BMRI\test_predictions_pytorch.csv
BMRI,bilstm_macro,62,bilstm,True,False,1315.4474048778993,1099.64306640625,18.017131805419922,1730401.875,results_study_full\BMRI\bilstm_macro\seed_62\BMRI\summary_pytorch.json,results_study_full\BMRI\bilstm_macro\seed_62\BMRI\test_predictions_pytorch.csv
BMRI,bilstm_macro,72,bilstm,True,False,1520.0063322236522,1291.54443359375,21.265487670898438,2310419.25,results_study_full\BMRI\bilstm_macro\seed_72\BMRI\summary_pytorch.json,results_study_full\BMRI\bilstm_macro\seed_72\BMRI\test_predictions_pytorch.csv
BMRI,bilstm_macro,82,bilstm,True,False,1459.5661170361554,1198.1114501953125,19.40237808227539,2130333.25,results_study_full\BMRI\bilstm_macro\seed_82\BMRI\summary_pytorch.json,results_study_full\BMRI\bilstm_macro\seed_82\BMRI\test_predictions_pytorch.csv
BMRI,lstm_data_ga,42,lstm,False,True,1543.5129575095896,1312.63818359375,21.54201316833496,2382432.25,results_study_full\BMRI\lstm_data_ga\seed_42\BMRI\summary_pytorch.json,results_study_full\BMRI\lstm_data_ga\seed_42\BMRI\test_predictions_pytorch.csv
BMRI,lstm_data_ga,52,lstm,False,True,1638.7157319071541,1386.550537109375,22.707977294921875,2685389.25,results_study_full\BMRI\lstm_data_ga\seed_52\BMRI\summary_pytorch.json,results_study_full\BMRI\lstm_data_ga\seed_52\BMRI\test_predictions_pytorch.csv
BMRI,lstm_data_ga,62,lstm,False,True,1791.954031218435,1542.402587890625,25.451162338256836,3211099.25,results_study_full\BMRI\lstm_data_ga\seed_62\BMRI\summary_pytorch.json,results_study_full\BMRI\lstm_data_ga\seed_62\BMRI\test_predictions_pytorch.csv
BMRI,lstm_data_ga,72,lstm,False,True,1456.3571848966174,1211.4112548828125,19.73798179626465,2120976.25,results_study_full\BMRI\lstm_data_ga\seed_72\BMRI\summary_pytorch.json,results_study_full\BMRI\lstm_data_ga\seed_72\BMRI\test_predictions_pytorch.csv
BMRI,lstm_data_ga,82,lstm,False,True,2165.2469836025634,1952.7735595703125,32.90350341796875,4688294.5,results_study_full\BMRI\lstm_data_ga\seed_82\BMRI\summary_pytorch.json,results_study_full\BMRI\lstm_data_ga\seed_82\BMRI\test_predictions_pytorch.csv
BMRI,lstm_macro_ga,42,lstm,True,True,1628.4646910510526,1396.0904541015625,22.996158599853516,2651897.25,results_study_full\BMRI\lstm_macro_ga\seed_42\BMRI\summary_pytorch.json,results_study_full\BMRI\lstm_macro_ga\seed_42\BMRI\test_predictions_pytorch.csv
BMRI,lstm_macro_ga,52,lstm,True,True,1813.2278538562107,1558.16845703125,25.675397872924805,3287795.25,results_study_full\BMRI\lstm_macro_ga\seed_52\BMRI\summary_pytorch.json,results_study_full\BMRI\lstm_macro_ga\seed_52\BMRI\test_predictions_pytorch.csv
BMRI,lstm_macro_ga,62,lstm,True,True,1659.4330357082806,1413.567138671875,23.225910186767578,2753718.0,results_study_full\BMRI\lstm_macro_ga\seed_62\BMRI\summary_pytorch.json,results_study_full\BMRI\lstm_macro_ga\seed_62\BMRI\test_predictions_pytorch.csv
BMRI,lstm_macro_ga,72,lstm,True,True,1662.5576681727464,1413.46240234375,23.21704864501953,2764098.0,results_study_full\BMRI\lstm_macro_ga\seed_72\BMRI\summary_pytorch.json,results_study_full\BMRI\lstm_macro_ga\seed_72\BMRI\test_predictions_pytorch.csv
BMRI,lstm_macro_ga,82,lstm,True,True,1897.6006560917922,1664.501708984375,27.6884708404541,3600888.25,results_study_full\BMRI\lstm_macro_ga\seed_82\BMRI\summary_pytorch.json,results_study_full\BMRI\lstm_macro_ga\seed_82\BMRI\test_predictions_pytorch.csv
BMRI,bilstm_data_ga,42,bilstm,False,True,1409.810270923006,1189.758544921875,19.476154327392578,1987565.0,results_study_full\BMRI\bilstm_data_ga\seed_42\BMRI\summary_pytorch.json,results_study_full\BMRI\bilstm_data_ga\seed_42\BMRI\test_predictions_pytorch.csv
BMRI,bilstm_data_ga,52,bilstm,False,True,1625.7621289721324,1379.57421875,22.620586395263672,2643102.5,results_study_full\BMRI\bilstm_data_ga\seed_52\BMRI\summary_pytorch.json,results_study_full\BMRI\bilstm_data_ga\seed_52\BMRI\test_predictions_pytorch.csv
BMRI,bilstm_data_ga,62,bilstm,False,True,1488.736628823245,1246.19384765625,20.356151580810547,2216336.75,results_study_full\BMRI\bilstm_data_ga\seed_62\BMRI\summary_pytorch.json,results_study_full\BMRI\bilstm_data_ga\seed_62\BMRI\test_predictions_pytorch.csv
BMRI,bilstm_data_ga,72,bilstm,False,True,1343.3900215499593,1133.1190185546875,18.563987731933594,1804696.75,results_study_full\BMRI\bilstm_data_ga\seed_72\BMRI\summary_pytorch.json,results_study_full\BMRI\bilstm_data_ga\seed_72\BMRI\test_predictions_pytorch.csv
BMRI,bilstm_data_ga,82,bilstm,False,True,1288.073707130147,1094.5762939453125,17.984256744384766,1659133.875,results_study_full\BMRI\bilstm_data_ga\seed_82\BMRI\summary_pytorch.json,results_study_full\BMRI\bilstm_data_ga\seed_82\BMRI\test_predictions_pytorch.csv
BMRI,bilstm_macro_ga,42,bilstm,True,True,1634.8053400940432,1389.8553466796875,22.8505859375,2672588.5,results_study_full\BMRI\bilstm_macro_ga\seed_42\BMRI\summary_pytorch.json,results_study_full\BMRI\bilstm_macro_ga\seed_42\BMRI\test_predictions_pytorch.csv
BMRI,bilstm_macro_ga,52,bilstm,True,True,1549.828780865809,1324.414306640625,21.821496963500977,2401969.25,results_study_full\BMRI\bilstm_macro_ga\seed_52\BMRI\summary_pytorch.json,results_study_full\BMRI\bilstm_macro_ga\seed_52\BMRI\test_predictions_pytorch.csv
BMRI,bilstm_macro_ga,62,bilstm,True,True,1450.211622488249,1229.9281005859375,20.23052215576172,2103113.75,results_study_full\BMRI\bilstm_macro_ga\seed_62\BMRI\summary_pytorch.json,results_study_full\BMRI\bilstm_macro_ga\seed_62\BMRI\test_predictions_pytorch.csv
BMRI,bilstm_macro_ga,72,bilstm,True,True,972.6564462851208,757.0047607421875,12.096624374389648,946060.5625,results_study_full\BMRI\bilstm_macro_ga\seed_72\BMRI\summary_pytorch.json,results_study_full\BMRI\bilstm_macro_ga\seed_72\BMRI\test_predictions_pytorch.csv
BMRI,bilstm_macro_ga,82,bilstm,True,True,1336.0251681761088,1127.7635498046875,18.47210693359375,1784963.25,results_study_full\BMRI\bilstm_macro_ga\seed_82\BMRI\summary_pytorch.json,results_study_full\BMRI\bilstm_macro_ga\seed_82\BMRI\test_predictions_pytorch.csv
BNGA,lstm_data,42,lstm,False,False,227.81248285322295,181.1844482421875,10.593280792236328,51898.52734375,results_study_full\BNGA\lstm_data\seed_42\BNGA\summary_pytorch.json,results_study_full\BNGA\lstm_data\seed_42\BNGA\test_predictions_pytorch.csv
BNGA,lstm_data,52,lstm,False,False,277.66629307948057,220.35919189453125,12.79808235168457,77098.5703125,results_study_full\BNGA\lstm_data\seed_52\BNGA\summary_pytorch.json,results_study_full\BNGA\lstm_data\seed_52\BNGA\test_predictions_pytorch.csv
BNGA,lstm_data,62,lstm,False,False,265.9903516812217,198.59523010253906,11.196935653686523,70750.8671875,results_study_full\BNGA\lstm_data\seed_62\BNGA\summary_pytorch.json,results_study_full\BNGA\lstm_data\seed_62\BNGA\test_predictions_pytorch.csv
BNGA,lstm_data,72,lstm,False,False,253.8550659948507,188.1636199951172,10.57344913482666,64442.39453125,results_study_full\BNGA\lstm_data\seed_72\BNGA\summary_pytorch.json,results_study_full\BNGA\lstm_data\seed_72\BNGA\test_predictions_pytorch.csv
BNGA,lstm_data,82,lstm,False,False,258.4346206006463,197.39390563964844,11.302665710449219,66788.453125,results_study_full\BNGA\lstm_data\seed_82\BNGA\summary_pytorch.json,results_study_full\BNGA\lstm_data\seed_82\BNGA\test_predictions_pytorch.csv
BNGA,lstm_macro,42,lstm,True,False,306.71733475221123,249.69456481933594,14.656059265136719,94075.5234375,results_study_full\BNGA\lstm_macro\seed_42\BNGA\summary_pytorch.json,results_study_full\BNGA\lstm_macro\seed_42\BNGA\test_predictions_pytorch.csv
BNGA,lstm_macro,52,lstm,True,False,242.85992136672118,192.149658203125,11.201083183288574,58980.94140625,results_study_full\BNGA\lstm_macro\seed_52\BNGA\summary_pytorch.json,results_study_full\BNGA\lstm_macro\seed_52\BNGA\test_predictions_pytorch.csv
BNGA,lstm_macro,62,lstm,True,False,306.30810673242064,253.22625732421875,15.019834518432617,93824.65625,results_study_full\BNGA\lstm_macro\seed_62\BNGA\summary_pytorch.json,results_study_full\BNGA\lstm_macro\seed_62\BNGA\test_predictions_pytorch.csv
BNGA,lstm_macro,72,lstm,True,False,306.06525039605526,243.87326049804688,14.161893844604492,93675.9375,results_study_full\BNGA\lstm_macro\seed_72\BNGA\summary_pytorch.json,results_study_full\BNGA\lstm_macro\seed_72\BNGA\test_predictions_pytorch.csv
BNGA,lstm_macro,82,lstm,True,False,291.932582649659,222.43948364257812,12.6111478805542,85224.6328125,results_study_full\BNGA\lstm_macro\seed_82\BNGA\summary_pytorch.json,results_study_full\BNGA\lstm_macro\seed_82\BNGA\test_predictions_pytorch.csv
BNGA,bilstm_data,42,bilstm,False,False,241.73226570164357,179.901611328125,10.145008087158203,58434.48828125,results_study_full\BNGA\bilstm_data\seed_42\BNGA\summary_pytorch.json,results_study_full\BNGA\bilstm_data\seed_42\BNGA\test_predictions_pytorch.csv
BNGA,bilstm_data,52,bilstm,False,False,262.9556759227684,219.44996643066406,13.153472900390625,69145.6875,results_study_full\BNGA\bilstm_data\seed_52\BNGA\summary_pytorch.json,results_study_full\BNGA\bilstm_data\seed_52\BNGA\test_predictions_pytorch.csv
BNGA,bilstm_data,62,bilstm,False,False,279.73378806912115,209.8677978515625,11.84021282196045,78250.9921875,results_study_full\BNGA\bilstm_data\seed_62\BNGA\summary_pytorch.json,results_study_full\BNGA\bilstm_data\seed_62\BNGA\test_predictions_pytorch.csv
BNGA,bilstm_data,72,bilstm,False,False,208.51188702625566,169.19805908203125,10.025167465209961,43477.20703125,results_study_full\BNGA\bilstm_data\seed_72\BNGA\summary_pytorch.json,results_study_full\BNGA\bilstm_data\seed_72\BNGA\test_predictions_pytorch.csv
BNGA,bilstm_data,82,bilstm,False,False,227.78924778454754,185.4481964111328,10.967061042785645,51887.94140625,results_study_full\BNGA\bilstm_data\seed_82\BNGA\summary_pytorch.json,results_study_full\BNGA\bilstm_data\seed_82\BNGA\test_predictions_pytorch.csv
BNGA,bilstm_macro,42,bilstm,True,False,252.80821226277442,193.05015563964844,11.111762046813965,63911.9921875,results_study_full\BNGA\bilstm_macro\seed_42\BNGA\summary_pytorch.json,results_study_full\BNGA\bilstm_macro\seed_42\BNGA\test_predictions_pytorch.csv
BNGA,bilstm_macro,52,bilstm,True,False,268.21631603521064,202.27581787109375,11.438740730285645,71939.9921875,results_study_full\BNGA\bilstm_macro\seed_52\BNGA\summary_pytorch.json,results_study_full\BNGA\bilstm_macro\seed_52\BNGA\test_predictions_pytorch.csv
BNGA,bilstm_macro,62,bilstm,True,False,292.9233714856157,235.29684448242188,13.694005012512207,85804.1015625,results_study_full\BNGA\bilstm_macro\seed_62\BNGA\summary_pytorch.json,results_study_full\BNGA\bilstm_macro\seed_62\BNGA\test_predictions_pytorch.csv
BNGA,bilstm_macro,72,bilstm,True,False,321.4203585260274,267.7204895019531,15.918469429016113,103311.046875,results_study_full\BNGA\bilstm_macro\seed_72\BNGA\summary_pytorch.json,results_study_full\BNGA\bilstm_macro\seed_72\BNGA\test_predictions_pytorch.csv
BNGA,bilstm_macro,82,bilstm,True,False,273.9476455456407,204.7195587158203,11.55311393737793,75047.3125,results_study_full\BNGA\bilstm_macro\seed_82\BNGA\summary_pytorch.json,results_study_full\BNGA\bilstm_macro\seed_82\BNGA\test_predictions_pytorch.csv
BNGA,lstm_data_ga,42,lstm,False,True,417.02088901516674,330.53192138671875,19.113311767578125,173906.421875,results_study_full\BNGA\lstm_data_ga\seed_42\BNGA\summary_pytorch.json,results_study_full\BNGA\lstm_data_ga\seed_42\BNGA\test_predictions_pytorch.csv
BNGA,lstm_data_ga,52,lstm,False,True,264.43465638981587,204.01718139648438,11.72530460357666,69925.6875,results_study_full\BNGA\lstm_data_ga\seed_52\BNGA\summary_pytorch.json,results_study_full\BNGA\lstm_data_ga\seed_52\BNGA\test_predictions_pytorch.csv
BNGA,lstm_data_ga,62,lstm,False,True,355.37551661939233,294.7088317871094,17.52880859375,126291.7578125,results_study_full\BNGA\lstm_data_ga\seed_62\BNGA\summary_pytorch.json,results_study_full\BNGA\lstm_data_ga\seed_62\BNGA\test_predictions_pytorch.csv
BNGA,lstm_data_ga,72,lstm,False,True,233.139711332068,175.86923217773438,9.960054397583008,54354.125,results_study_full\BNGA\lstm_data_ga\seed_72\BNGA\summary_pytorch.json,results_study_full\BNGA\lstm_data_ga\seed_72\BNGA\test_predictions_pytorch.csv
BNGA,lstm_data_ga,82,lstm,False,True,279.3485725755548,215.8382568359375,12.37291431427002,78035.625,results_study_full\BNGA\lstm_data_ga\seed_82\BNGA\summary_pytorch.json,results_study_full\BNGA\lstm_data_ga\seed_82\BNGA\test_predictions_pytorch.csv
BNGA,lstm_macro_ga,42,lstm,True,True,317.93957022129223,254.36846923828125,14.784619331359863,101085.5703125,results_study_full\BNGA\lstm_macro_ga\seed_42\BNGA\summary_pytorch.json,results_study_full\BNGA\lstm_macro_ga\seed_42\BNGA\test_predictions_pytorch.csv
BNGA,lstm_macro_ga,52,lstm,True,True,320.5882045163234,276.8982238769531,16.88572883605957,102776.796875,results_study_full\BNGA\lstm_macro_ga\seed_52\BNGA\summary_pytorch.json,results_study_full\BNGA\lstm_macro_ga\seed_52\BNGA\test_predictions_pytorch.csv
BNGA,lstm_macro_ga,62,lstm,True,True,368.14369646919124,286.3940734863281,16.405982971191406,135529.78125,results_study_full\BNGA\lstm_macro_ga\seed_62\BNGA\summary_pytorch.json,results_study_full\BNGA\lstm_macro_ga\seed_62\BNGA\test_predictions_pytorch.csv
BNGA,lstm_macro_ga,72,lstm,True,True,197.08510614072287,151.8675079345703,8.756673812866211,38842.5390625,results_study_full\BNGA\lstm_macro_ga\seed_72\BNGA\summary_pytorch.json,results_study_full\BNGA\lstm_macro_ga\seed_72\BNGA\test_predictions_pytorch.csv
BNGA,lstm_macro_ga,82,lstm,True,True,368.64049221429815,322.447021484375,19.661954879760742,135895.8125,results_study_full\BNGA\lstm_macro_ga\seed_82\BNGA\summary_pytorch.json,results_study_full\BNGA\lstm_macro_ga\seed_82\BNGA\test_predictions_pytorch.csv
BNGA,bilstm_data_ga,42,bilstm,False,True,481.21201148766016,384.1824951171875,22.21352195739746,231565.0,results_study_full\BNGA\bilstm_data_ga\seed_42\BNGA\summary_pytorch.json,results_study_full\BNGA\bilstm_data_ga\seed_42\BNGA\test_predictions_pytorch.csv
BNGA,bilstm_data_ga,52,bilstm,False,True,339.6125779840906,260.2373046875,14.769238471984863,115336.703125,results_study_full\BNGA\bilstm_data_ga\seed_52\BNGA\summary_pytorch.json,results_study_full\BNGA\bilstm_data_ga\seed_52\BNGA\test_predictions_pytorch.csv
BNGA,bilstm_data_ga,62,bilstm,False,True,266.4802554834035,198.64288330078125,11.32393741607666,71011.7265625,results_study_full\BNGA\bilstm_data_ga\seed_62\BNGA\summary_pytorch.json,results_study_full\BNGA\bilstm_data_ga\seed_62\BNGA\test_predictions_pytorch.csv
BNGA,bilstm_data_ga,72,bilstm,False,True,162.47400032389797,119.43221282958984,6.738714694976807,26397.80078125,results_study_full\BNGA\bilstm_data_ga\seed_72\BNGA\summary_pytorch.json,results_study_full\BNGA\bilstm_data_ga\seed_72\BNGA\test_predictions_pytorch.csv
BNGA,bilstm_data_ga,82,bilstm,False,True,223.4927466664187,175.85397338867188,10.13601016998291,49949.0078125,results_study_full\BNGA\bilstm_data_ga\seed_82\BNGA\summary_pytorch.json,results_study_full\BNGA\bilstm_data_ga\seed_82\BNGA\test_predictions_pytorch.csv
BNGA,bilstm_macro_ga,42,bilstm,True,True,305.6865607734498,241.96499633789062,13.965746879577637,93444.2734375,results_study_full\BNGA\bilstm_macro_ga\seed_42\BNGA\summary_pytorch.json,results_study_full\BNGA\bilstm_macro_ga\seed_42\BNGA\test_predictions_pytorch.csv
BNGA,bilstm_macro_ga,52,bilstm,True,True,274.1441654266966,221.4604949951172,12.960063934326172,75155.0234375,results_study_full\BNGA\bilstm_macro_ga\seed_52\BNGA\summary_pytorch.json,results_study_full\BNGA\bilstm_macro_ga\seed_52\BNGA\test_predictions_pytorch.csv
BNGA,bilstm_macro_ga,62,bilstm,True,True,300.49963602307406,234.2430419921875,13.4356050491333,90300.03125,results_study_full\BNGA\bilstm_macro_ga\seed_62\BNGA\summary_pytorch.json,results_study_full\BNGA\bilstm_macro_ga\seed_62\BNGA\test_predictions_pytorch.csv
BNGA,bilstm_macro_ga,72,bilstm,True,True,190.77184917460963,143.5917205810547,8.235745429992676,36393.8984375,results_study_full\BNGA\bilstm_macro_ga\seed_72\BNGA\summary_pytorch.json,results_study_full\BNGA\bilstm_macro_ga\seed_72\BNGA\test_predictions_pytorch.csv
BNGA,bilstm_macro_ga,82,bilstm,True,True,222.35800419874704,175.42564392089844,10.123584747314453,49443.08203125,results_study_full\BNGA\bilstm_macro_ga\seed_82\BNGA\summary_pytorch.json,results_study_full\BNGA\bilstm_macro_ga\seed_82\BNGA\test_predictions_pytorch.csv
