"bank","case","seed","model_type","use_macro","optimize","rmse","mae","mape","mse","summary_path","test_predictions_path"
"BBNI","lstm_pre_post_norm_macro_ga","82","lstm_pre_post_norm","True","True","1075.93517462717","957.497009277344","19.1592178344727","1157636.5","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBNI\lstm_pre_post_norm_macro_ga\seed_82\BBNI\summary_pytorch.json","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBNI\lstm_pre_post_norm_macro_ga\seed_82\BBNI\test_predictions_pytorch.csv"
"BBRI","bilstm_attention_data","42","bilstm_attention","False","False","536.369334041386","403.152862548828","7.55918979644775","287692.0625","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_attention_data\seed_42\BBRI\summary_pytorch.json","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_attention_data\seed_42\BBRI\test_predictions_pytorch.csv"
"BBRI","bilstm_attention_data","52","bilstm_attention","False","False","809.203659470223","672.09375","12.8059272766113","654810.5625","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_attention_data\seed_52\BBRI\summary_pytorch.json","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_attention_data\seed_52\BBRI\test_predictions_pytorch.csv"
"BBRI","bilstm_attention_data","62","bilstm_attention","False","False","437.885312467774","332.082366943359","6.27727365493774","191743.546875","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_attention_data\seed_62\BBRI\summary_pytorch.json","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_attention_data\seed_62\BBRI\test_predictions_pytorch.csv"
"BBRI","bilstm_attention_data","72","bilstm_attention","False","False","547.816518097072","424.356201171875","8.00249576568604","300102.9375","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_attention_data\seed_72\BBRI\summary_pytorch.json","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_attention_data\seed_72\BBRI\test_predictions_pytorch.csv"
"BBRI","bilstm_attention_data","82","bilstm_attention","False","False","571.966973478364","440.622497558594","8.28670597076416","327146.21875","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_attention_data\seed_82\BBRI\summary_pytorch.json","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_attention_data\seed_82\BBRI\test_predictions_pytorch.csv"
"BBRI","bilstm_attention_data_ga","42","bilstm_attention","False","True","873.360320829839","757.160705566406","14.5720243453979","762758.25","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_attention_data_ga\seed_42\BBRI\summary_pytorch.json","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_attention_data_ga\seed_42\BBRI\test_predictions_pytorch.csv"
"BBRI","bilstm_attention_data_ga","52","bilstm_attention","False","True","773.953285088965","641.796325683594","12.2851715087891","599003.6875","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_attention_data_ga\seed_52\BBRI\summary_pytorch.json","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_attention_data_ga\seed_52\BBRI\test_predictions_pytorch.csv"
"BBRI","bilstm_attention_data_ga","62","bilstm_attention","False","True","694.983520488076","559.122009277344","10.5863008499146","483002.09375","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_attention_data_ga\seed_62\BBRI\summary_pytorch.json","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_attention_data_ga\seed_62\BBRI\test_predictions_pytorch.csv"
"BBRI","bilstm_attention_data_ga","72","bilstm_attention","False","True","970.987287506896","844.382568359375","16.2502899169922","942816.3125","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_attention_data_ga\seed_72\BBRI\summary_pytorch.json","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_attention_data_ga\seed_72\BBRI\test_predictions_pytorch.csv"
"BBRI","bilstm_attention_data_ga","82","bilstm_attention","False","True","707.797199061991","583.453918457031","11.1008262634277","500976.875","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_attention_data_ga\seed_82\BBRI\summary_pytorch.json","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_attention_data_ga\seed_82\BBRI\test_predictions_pytorch.csv"
"BBRI","bilstm_attention_macro","42","bilstm_attention","True","False","725.157655272286","599.386840820313","11.4064292907715","525853.625","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_attention_macro\seed_42\BBRI\summary_pytorch.json","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_attention_macro\seed_42\BBRI\test_predictions_pytorch.csv"
"BBRI","bilstm_attention_macro","52","bilstm_attention","True","False","893.563686874081","763.183227539063","14.6291122436523","798456.0625","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_attention_macro\seed_52\BBRI\summary_pytorch.json","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_attention_macro\seed_52\BBRI\test_predictions_pytorch.csv"
"BBRI","bilstm_attention_macro","62","bilstm_attention","True","False","487.124438670449","368.361389160156","6.92864894866943","237290.21875","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_attention_macro\seed_62\BBRI\summary_pytorch.json","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_attention_macro\seed_62\BBRI\test_predictions_pytorch.csv"
"BBRI","bilstm_attention_macro","72","bilstm_attention","True","False","518.006394748173","407.419891357422","7.72011423110962","268330.625","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_attention_macro\seed_72\BBRI\summary_pytorch.json","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_attention_macro\seed_72\BBRI\test_predictions_pytorch.csv"
"BBRI","bilstm_attention_macro","82","bilstm_attention","True","False","479.164833329826","404.242248535156","7.81816244125366","229598.9375","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_attention_macro\seed_82\BBRI\summary_pytorch.json","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_attention_macro\seed_82\BBRI\test_predictions_pytorch.csv"
"BBRI","bilstm_attention_macro_ga","42","bilstm_attention","True","True","596.97136656627","457.180572509766","8.60696029663086","356374.8125","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_attention_macro_ga\seed_42\BBRI\summary_pytorch.json","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_attention_macro_ga\seed_42\BBRI\test_predictions_pytorch.csv"
"BBRI","bilstm_attention_macro_ga","52","bilstm_attention","True","True","794.385965699294","679.368713378906","13.0383729934692","631049.0625","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_attention_macro_ga\seed_52\BBRI\summary_pytorch.json","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_attention_macro_ga\seed_52\BBRI\test_predictions_pytorch.csv"
"BBRI","bilstm_attention_macro_ga","62","bilstm_attention","True","True","706.41717048073","584.444763183594","11.1284770965576","499025.21875","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_attention_macro_ga\seed_62\BBRI\summary_pytorch.json","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_attention_macro_ga\seed_62\BBRI\test_predictions_pytorch.csv"
"BBRI","bilstm_attention_macro_ga","72","bilstm_attention","True","True","643.595078446068","514.487426757813","9.7463493347168","414214.625","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_attention_macro_ga\seed_72\BBRI\summary_pytorch.json","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_attention_macro_ga\seed_72\BBRI\test_predictions_pytorch.csv"
"BBRI","bilstm_attention_macro_ga","82","bilstm_attention","True","True","935.220361732998","846.115356445313","16.4971866607666","874637.125","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_attention_macro_ga\seed_82\BBRI\summary_pytorch.json","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_attention_macro_ga\seed_82\BBRI\test_predictions_pytorch.csv"
"BBRI","bilstm_post_norm_data","42","bilstm_post_norm","False","False","920.814347466415","813.494873046875","15.739462852478","847899.0625","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_post_norm_data\seed_42\BBRI\summary_pytorch.json","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_post_norm_data\seed_42\BBRI\test_predictions_pytorch.csv"
"BBRI","bilstm_post_norm_data","52","bilstm_post_norm","False","False","1129.55566485233","1005.56115722656","19.6210441589355","1275896","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_post_norm_data\seed_52\BBRI\summary_pytorch.json","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_post_norm_data\seed_52\BBRI\test_predictions_pytorch.csv"
"BBRI","bilstm_post_norm_data","62","bilstm_post_norm","False","False","892.745939503507","776.506652832031","14.9888114929199","796995.3125","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_post_norm_data\seed_62\BBRI\summary_pytorch.json","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_post_norm_data\seed_62\BBRI\test_predictions_pytorch.csv"
"BBRI","bilstm_post_norm_data","72","bilstm_post_norm","False","False","861.980278196665","748.708068847656","14.478892326355","743010","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_post_norm_data\seed_72\BBRI\summary_pytorch.json","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_post_norm_data\seed_72\BBRI\test_predictions_pytorch.csv"
"BBRI","bilstm_post_norm_data","82","bilstm_post_norm","False","False","894.760093544633","794.241333007813","15.4904899597168","800595.625","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_post_norm_data\seed_82\BBRI\summary_pytorch.json","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_post_norm_data\seed_82\BBRI\test_predictions_pytorch.csv"
"BBRI","bilstm_post_norm_data_ga","42","bilstm_post_norm","False","True","805.342318520516","697.762451171875","13.4563627243042","648576.25","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_post_norm_data_ga\seed_42\BBRI\summary_pytorch.json","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_post_norm_data_ga\seed_42\BBRI\test_predictions_pytorch.csv"
"BBRI","bilstm_post_norm_data_ga","52","bilstm_post_norm","False","True","968.276497184559","827.34375","15.8584508895874","937559.375","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_post_norm_data_ga\seed_52\BBRI\summary_pytorch.json","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_post_norm_data_ga\seed_52\BBRI\test_predictions_pytorch.csv"
"BBRI","bilstm_post_norm_data_ga","62","bilstm_post_norm","False","True","847.926883640329","744.280883789063","14.3933343887329","718980","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_post_norm_data_ga\seed_62\BBRI\summary_pytorch.json","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_post_norm_data_ga\seed_62\BBRI\test_predictions_pytorch.csv"
"BBRI","bilstm_post_norm_data_ga","72","bilstm_post_norm","False","True","898.490713641493","794.502258300781","15.4005641937256","807285.5625","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_post_norm_data_ga\seed_72\BBRI\summary_pytorch.json","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_post_norm_data_ga\seed_72\BBRI\test_predictions_pytorch.csv"
"BBRI","bilstm_post_norm_data_ga","82","bilstm_post_norm","False","True","809.412479827189","704.584167480469","13.6473598480225","655148.5625","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_post_norm_data_ga\seed_82\BBRI\summary_pytorch.json","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_post_norm_data_ga\seed_82\BBRI\test_predictions_pytorch.csv"
"BBRI","bilstm_post_norm_macro","42","bilstm_post_norm","True","False","823.475561264571","719.006774902344","13.8718738555908","678112","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_post_norm_macro\seed_42\BBRI\summary_pytorch.json","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_post_norm_macro\seed_42\BBRI\test_predictions_pytorch.csv"
"BBRI","bilstm_post_norm_macro","52","bilstm_post_norm","True","False","652.112720317584","485.382598876953","9.0532054901123","425251","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_post_norm_macro\seed_52\BBRI\summary_pytorch.json","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_post_norm_macro\seed_52\BBRI\test_predictions_pytorch.csv"
"BBRI","bilstm_post_norm_macro","62","bilstm_post_norm","True","False","809.597971217814","704.294494628906","13.6149835586548","655448.875","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_post_norm_macro\seed_62\BBRI\summary_pytorch.json","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_post_norm_macro\seed_62\BBRI\test_predictions_pytorch.csv"
"BBRI","bilstm_post_norm_macro","72","bilstm_post_norm","True","False","995.515161863444","909.7841796875","17.8305473327637","991050.4375","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_post_norm_macro\seed_72\BBRI\summary_pytorch.json","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_post_norm_macro\seed_72\BBRI\test_predictions_pytorch.csv"
"BBRI","bilstm_post_norm_macro","82","bilstm_post_norm","True","False","761.104871223408","633.350646972656","12.0934019088745","579280.625","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_post_norm_macro\seed_82\BBRI\summary_pytorch.json","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_post_norm_macro\seed_82\BBRI\test_predictions_pytorch.csv"
"BBRI","bilstm_post_norm_macro_ga","42","bilstm_post_norm","True","True","781.490842876614","683.331726074219","13.213981628418","610727.9375","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_post_norm_macro_ga\seed_42\BBRI\summary_pytorch.json","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_post_norm_macro_ga\seed_42\BBRI\test_predictions_pytorch.csv"
"BBRI","bilstm_post_norm_macro_ga","52","bilstm_post_norm","True","True","1019.82149173274","931.7109375","18.2185096740723","1040035.875","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_post_norm_macro_ga\seed_52\BBRI\summary_pytorch.json","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_post_norm_macro_ga\seed_52\BBRI\test_predictions_pytorch.csv"
"BBRI","bilstm_post_norm_macro_ga","62","bilstm_post_norm","True","True","772.09965354221","663.136047363281","12.7401781082153","596137.875","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_post_norm_macro_ga\seed_62\BBRI\summary_pytorch.json","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_post_norm_macro_ga\seed_62\BBRI\test_predictions_pytorch.csv"
"BBRI","bilstm_post_norm_macro_ga","72","bilstm_post_norm","True","True","767.768479100308","651.698364257813","12.5030736923218","589468.4375","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_post_norm_macro_ga\seed_72\BBRI\summary_pytorch.json","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_post_norm_macro_ga\seed_72\BBRI\test_predictions_pytorch.csv"
"BBRI","bilstm_post_norm_macro_ga","82","bilstm_post_norm","True","True","1359.78403616163","1259.40563964844","24.6952438354492","1849012.625","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_post_norm_macro_ga\seed_82\BBRI\summary_pytorch.json","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_post_norm_macro_ga\seed_82\BBRI\test_predictions_pytorch.csv"
"BBRI","bilstm_pre_norm_data","42","bilstm_pre_norm","False","False","1293.01749794811","1214.58911132813","24.050910949707","1671894.25","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_pre_norm_data\seed_42\BBRI\summary_pytorch.json","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_pre_norm_data\seed_42\BBRI\test_predictions_pytorch.csv"
"BBRI","bilstm_pre_norm_data","52","bilstm_pre_norm","False","False","1527.74687039444","1455.65881347656","28.9854164123535","2334010.5","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_pre_norm_data\seed_52\BBRI\summary_pytorch.json","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_pre_norm_data\seed_52\BBRI\test_predictions_pytorch.csv"
"BBRI","bilstm_pre_norm_data","62","bilstm_pre_norm","False","False","1160.25137362556","1069.33361816406","20.9616279602051","1346183.25","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_pre_norm_data\seed_62\BBRI\summary_pytorch.json","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_pre_norm_data\seed_62\BBRI\test_predictions_pytorch.csv"
"BBRI","bilstm_pre_norm_data","72","bilstm_pre_norm","False","False","1452.48055064431","1336.77600097656","26.77587890625","2109699.75","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_pre_norm_data\seed_72\BBRI\summary_pytorch.json","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_pre_norm_data\seed_72\BBRI\test_predictions_pytorch.csv"
"BBRI","bilstm_pre_norm_data","82","bilstm_pre_norm","False","False","1393.75401344714","1320.88354492188","26.2012119293213","1942550.25","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_pre_norm_data\seed_82\BBRI\summary_pytorch.json","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_pre_norm_data\seed_82\BBRI\test_predictions_pytorch.csv"
"BBRI","bilstm_pre_norm_data_ga","42","bilstm_pre_norm","False","True","1583.93947169707","1500.69995117188","29.5921115875244","2508864.25","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_pre_norm_data_ga\seed_42\BBRI\summary_pytorch.json","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_pre_norm_data_ga\seed_42\BBRI\test_predictions_pytorch.csv"
"BBRI","bilstm_pre_norm_data_ga","52","bilstm_pre_norm","False","True","1422.07805692937","1342.7646484375","26.464656829834","2022306","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_pre_norm_data_ga\seed_52\BBRI\summary_pytorch.json","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_pre_norm_data_ga\seed_52\BBRI\test_predictions_pytorch.csv"
"BBRI","bilstm_pre_norm_data_ga","62","bilstm_pre_norm","False","True","1724.90246101048","1650.2880859375","32.6600303649902","2975288.5","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_pre_norm_data_ga\seed_62\BBRI\summary_pytorch.json","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_pre_norm_data_ga\seed_62\BBRI\test_predictions_pytorch.csv"
"BBRI","bilstm_pre_norm_data_ga","72","bilstm_pre_norm","False","True","1282.22570166098","1195.62023925781","23.6435604095459","1644102.75","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_pre_norm_data_ga\seed_72\BBRI\summary_pytorch.json","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_pre_norm_data_ga\seed_72\BBRI\test_predictions_pytorch.csv"
"BBRI","bilstm_pre_norm_data_ga","82","bilstm_pre_norm","False","True","1428.00652134365","1347.76220703125","26.5903701782227","2039202.625","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_pre_norm_data_ga\seed_82\BBRI\summary_pytorch.json","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_pre_norm_data_ga\seed_82\BBRI\test_predictions_pytorch.csv"
"BBRI","bilstm_pre_norm_macro","42","bilstm_pre_norm","True","False","1278.45663790369","1219.9658203125","24.1518478393555","1634451.375","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_pre_norm_macro\seed_42\BBRI\summary_pytorch.json","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_pre_norm_macro\seed_42\BBRI\test_predictions_pytorch.csv"
"BBRI","bilstm_pre_norm_macro","52","bilstm_pre_norm","True","False","1202.58419663656","1152.34460449219","22.8831768035889","1446208.75","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_pre_norm_macro\seed_52\BBRI\summary_pytorch.json","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_pre_norm_macro\seed_52\BBRI\test_predictions_pytorch.csv"
"BBRI","bilstm_pre_norm_macro","62","bilstm_pre_norm","True","False","1362.88700925645","1302.70434570313","25.8357429504395","1857461","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_pre_norm_macro\seed_62\BBRI\summary_pytorch.json","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_pre_norm_macro\seed_62\BBRI\test_predictions_pytorch.csv"
"BBRI","bilstm_pre_norm_macro","72","bilstm_pre_norm","True","False","1376.88625165625","1342.89318847656","26.8635807037354","1895815.75","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_pre_norm_macro\seed_72\BBRI\summary_pytorch.json","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_pre_norm_macro\seed_72\BBRI\test_predictions_pytorch.csv"
"BBRI","bilstm_pre_norm_macro","82","bilstm_pre_norm","True","False","1232.69820921424","1175.03967285156","23.293794631958","1519544.875","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_pre_norm_macro\seed_82\BBRI\summary_pytorch.json","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_pre_norm_macro\seed_82\BBRI\test_predictions_pytorch.csv"
"BBRI","bilstm_pre_norm_macro_ga","42","bilstm_pre_norm","True","True","1295.00883201621","1246.56518554688","24.7686100006104","1677047.875","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_pre_norm_macro_ga\seed_42\BBRI\summary_pytorch.json","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_pre_norm_macro_ga\seed_42\BBRI\test_predictions_pytorch.csv"
"BBRI","bilstm_pre_norm_macro_ga","52","bilstm_pre_norm","True","True","1329.20337984825","1293.02514648438","25.9046516418457","1766781.625","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_pre_norm_macro_ga\seed_52\BBRI\summary_pytorch.json","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_pre_norm_macro_ga\seed_52\BBRI\test_predictions_pytorch.csv"
"BBRI","bilstm_pre_norm_macro_ga","62","bilstm_pre_norm","True","True","1185.91873667634","1134.48889160156","22.4964847564697","1406403.25","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_pre_norm_macro_ga\seed_62\BBRI\summary_pytorch.json","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_pre_norm_macro_ga\seed_62\BBRI\test_predictions_pytorch.csv"
"BBRI","bilstm_pre_norm_macro_ga","72","bilstm_pre_norm","True","True","1277.0361682427","1226.73327636719","24.3502445220947","1630821.375","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_pre_norm_macro_ga\seed_72\BBRI\summary_pytorch.json","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_pre_norm_macro_ga\seed_72\BBRI\test_predictions_pytorch.csv"
"BBRI","bilstm_pre_norm_macro_ga","82","bilstm_pre_norm","True","True","1344.0496177597","1301.52612304688","26.0102577209473","1806469.375","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_pre_norm_macro_ga\seed_82\BBRI\summary_pytorch.json","D:\SIML_Juni_2026_UMS_Surakarta_2\code\results_recurrent_variants_study\BBRI\bilstm_pre_norm_macro_ga\seed_82\BBRI\test_predictions_pytorch.csv"
