trial,val_mae,params
19,305.7333068847656,"{""n_estimators"": 996, ""learning_rate"": 0.03, ""max_depth"": 5, ""min_child_weight"": 8.0, ""subsample"": 0.7, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.01, ""reg_lambda"": 1.0, ""gamma"": 0.0}"
20,414.0726318359375,"{""n_estimators"": 453, ""learning_rate"": 0.08, ""max_depth"": 6, ""min_child_weight"": 6.0, ""subsample"": 0.8, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.0, ""reg_lambda"": 10.0, ""gamma"": 0.1}"
21,333.2872314453125,"{""n_estimators"": 1895, ""learning_rate"": 0.01, ""max_depth"": 5, ""min_child_weight"": 6.0, ""subsample"": 0.8, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.0, ""reg_lambda"": 2.0, ""gamma"": 0.0}"
22,348.973388671875,"{""n_estimators"": 812, ""learning_rate"": 0.08, ""max_depth"": 6, ""min_child_weight"": 6.0, ""subsample"": 0.7, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.0, ""reg_lambda"": 2.0, ""gamma"": 0.0}"
23,453.66131591796875,"{""n_estimators"": 876, ""learning_rate"": 0.1, ""max_depth"": 4, ""min_child_weight"": 8.0, ""subsample"": 0.8, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.1, ""reg_lambda"": 2.0, ""gamma"": 0.2}"
24,355.40179443359375,"{""n_estimators"": 1948, ""learning_rate"": 0.02, ""max_depth"": 6, ""min_child_weight"": 2.0, ""subsample"": 0.9, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.1, ""reg_lambda"": 5.0, ""gamma"": 0.0}"
25,482.2257385253906,"{""n_estimators"": 434, ""learning_rate"": 0.01, ""max_depth"": 5, ""min_child_weight"": 8.0, ""subsample"": 0.6, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.5, ""reg_lambda"": 1.0, ""gamma"": 0.2}"
26,486.57733154296875,"{""n_estimators"": 820, ""learning_rate"": 0.08, ""max_depth"": 5, ""min_child_weight"": 4.0, ""subsample"": 0.6, ""colsample_bytree"": 0.8, ""reg_alpha"": 1.0, ""reg_lambda"": 1.0, ""gamma"": 0.2}"
27,339.5268859863281,"{""n_estimators"": 1138, ""learning_rate"": 0.08, ""max_depth"": 6, ""min_child_weight"": 4.0, ""subsample"": 0.7, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""gamma"": 0.0}"
28,390.6371765136719,"{""n_estimators"": 1405, ""learning_rate"": 0.05, ""max_depth"": 3, ""min_child_weight"": 6.0, ""subsample"": 0.8, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0, ""gamma"": 0.1}"
29,451.1597900390625,"{""n_estimators"": 620, ""learning_rate"": 0.02, ""max_depth"": 6, ""min_child_weight"": 1.0, ""subsample"": 0.9, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""gamma"": 0.2}"
30,413.0045166015625,"{""n_estimators"": 590, ""learning_rate"": 0.02, ""max_depth"": 8, ""min_child_weight"": 8.0, ""subsample"": 0.8, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.01, ""reg_lambda"": 5.0, ""gamma"": 0.1}"
31,348.73187255859375,"{""n_estimators"": 801, ""learning_rate"": 0.01, ""max_depth"": 3, ""min_child_weight"": 8.0, ""subsample"": 0.8, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.1, ""reg_lambda"": 10.0, ""gamma"": 0.0}"
32,453.00225830078125,"{""n_estimators"": 440, ""learning_rate"": 0.02, ""max_depth"": 5, ""min_child_weight"": 6.0, ""subsample"": 0.8, ""colsample_bytree"": 0.8, ""reg_alpha"": 1.0, ""reg_lambda"": 1.0, ""gamma"": 0.1}"
33,447.8660888671875,"{""n_estimators"": 1222, ""learning_rate"": 0.03, ""max_depth"": 8, ""min_child_weight"": 2.0, ""subsample"": 1.0, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.1, ""reg_lambda"": 5.0, ""gamma"": 0.2}"
34,425.252685546875,"{""n_estimators"": 1046, ""learning_rate"": 0.02, ""max_depth"": 3, ""min_child_weight"": 2.0, ""subsample"": 1.0, ""colsample_bytree"": 0.6, ""reg_alpha"": 1.0, ""reg_lambda"": 5.0, ""gamma"": 0.0}"
35,326.5350341796875,"{""n_estimators"": 814, ""learning_rate"": 0.05, ""max_depth"": 4, ""min_child_weight"": 1.0, ""subsample"": 0.9, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.0, ""reg_lambda"": 2.0, ""gamma"": 0.0}"
36,450.811767578125,"{""n_estimators"": 1421, ""learning_rate"": 0.08, ""max_depth"": 6, ""min_child_weight"": 8.0, ""subsample"": 0.9, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""gamma"": 0.2}"
37,345.9351806640625,"{""n_estimators"": 1958, ""learning_rate"": 0.02, ""max_depth"": 4, ""min_child_weight"": 1.0, ""subsample"": 0.6, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.1, ""reg_lambda"": 2.0, ""gamma"": 0.0}"
38,438.42169189453125,"{""n_estimators"": 1711, ""learning_rate"": 0.03, ""max_depth"": 8, ""min_child_weight"": 8.0, ""subsample"": 0.7, ""colsample_bytree"": 0.7, ""reg_alpha"": 1.0, ""reg_lambda"": 5.0, ""gamma"": 0.0}"
39,392.9526062011719,"{""n_estimators"": 1357, ""learning_rate"": 0.05, ""max_depth"": 8, ""min_child_weight"": 2.0, ""subsample"": 1.0, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0, ""gamma"": 0.1}"
40,475.9058837890625,"{""n_estimators"": 376, ""learning_rate"": 0.02, ""max_depth"": 5, ""min_child_weight"": 8.0, ""subsample"": 1.0, ""colsample_bytree"": 0.6, ""reg_alpha"": 1.0, ""reg_lambda"": 1.0, ""gamma"": 0.2}"
41,319.763916015625,"{""n_estimators"": 1738, ""learning_rate"": 0.1, ""max_depth"": 4, ""min_child_weight"": 8.0, ""subsample"": 0.6, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.1, ""reg_lambda"": 2.0, ""gamma"": 0.0}"
42,443.0986022949219,"{""n_estimators"": 1613, ""learning_rate"": 0.03, ""max_depth"": 6, ""min_child_weight"": 4.0, ""subsample"": 0.7, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""gamma"": 0.2}"
43,329.2998962402344,"{""n_estimators"": 946, ""learning_rate"": 0.02, ""max_depth"": 3, ""min_child_weight"": 8.0, ""subsample"": 1.0, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0, ""gamma"": 0.0}"
44,466.1980895996094,"{""n_estimators"": 1713, ""learning_rate"": 0.1, ""max_depth"": 3, ""min_child_weight"": 6.0, ""subsample"": 0.6, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.1, ""reg_lambda"": 5.0, ""gamma"": 0.2}"
45,425.74224853515625,"{""n_estimators"": 376, ""learning_rate"": 0.02, ""max_depth"": 4, ""min_child_weight"": 2.0, ""subsample"": 1.0, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.01, ""reg_lambda"": 10.0, ""gamma"": 0.1}"
46,324.8407287597656,"{""n_estimators"": 1151, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 8.0, ""subsample"": 0.6, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.01, ""reg_lambda"": 2.0, ""gamma"": 0.0}"
47,473.86785888671875,"{""n_estimators"": 330, ""learning_rate"": 0.08, ""max_depth"": 8, ""min_child_weight"": 1.0, ""subsample"": 0.7, ""colsample_bytree"": 0.8, ""reg_alpha"": 1.0, ""reg_lambda"": 5.0, ""gamma"": 0.2}"
48,461.586181640625,"{""n_estimators"": 1288, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 8.0, ""subsample"": 1.0, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.5, ""reg_lambda"": 1.0, ""gamma"": 0.2}"
49,437.435302734375,"{""n_estimators"": 1704, ""learning_rate"": 0.01, ""max_depth"": 5, ""min_child_weight"": 1.0, ""subsample"": 0.8, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.0, ""reg_lambda"": 2.0, ""gamma"": 0.2}"
50,437.36358642578125,"{""n_estimators"": 811, ""learning_rate"": 0.01, ""max_depth"": 5, ""min_child_weight"": 4.0, ""subsample"": 0.9, ""colsample_bytree"": 0.7, ""reg_alpha"": 1.0, ""reg_lambda"": 5.0, ""gamma"": 0.0}"
