trial,val_mae,params
29,396.5713195800781,"{""n_estimators"": 1539, ""learning_rate"": 0.01, ""max_depth"": 8, ""min_child_weight"": 1.0, ""subsample"": 0.8, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.01, ""reg_lambda"": 2.0, ""gamma"": 0.1}"
30,429.23931884765625,"{""n_estimators"": 879, ""learning_rate"": 0.02, ""max_depth"": 6, ""min_child_weight"": 1.0, ""subsample"": 0.8, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.5, ""reg_lambda"": 2.0, ""gamma"": 0.1}"
31,446.337158203125,"{""n_estimators"": 1973, ""learning_rate"": 0.02, ""max_depth"": 4, ""min_child_weight"": 4.0, ""subsample"": 0.8, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""gamma"": 0.2}"
32,449.9550476074219,"{""n_estimators"": 1082, ""learning_rate"": 0.1, ""max_depth"": 8, ""min_child_weight"": 2.0, ""subsample"": 1.0, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.1, ""reg_lambda"": 5.0, ""gamma"": 0.2}"
33,399.0401306152344,"{""n_estimators"": 677, ""learning_rate"": 0.1, ""max_depth"": 4, ""min_child_weight"": 8.0, ""subsample"": 0.8, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.01, ""reg_lambda"": 1.0, ""gamma"": 0.1}"
34,393.9543151855469,"{""n_estimators"": 1085, ""learning_rate"": 0.02, ""max_depth"": 8, ""min_child_weight"": 2.0, ""subsample"": 0.8, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0, ""gamma"": 0.1}"
35,343.0649108886719,"{""n_estimators"": 1015, ""learning_rate"": 0.1, ""max_depth"": 6, ""min_child_weight"": 8.0, ""subsample"": 0.9, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.01, ""reg_lambda"": 5.0, ""gamma"": 0.0}"
36,423.2004699707031,"{""n_estimators"": 859, ""learning_rate"": 0.05, ""max_depth"": 4, ""min_child_weight"": 2.0, ""subsample"": 0.8, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0, ""gamma"": 0.2}"
37,397.55157470703125,"{""n_estimators"": 1638, ""learning_rate"": 0.08, ""max_depth"": 8, ""min_child_weight"": 2.0, ""subsample"": 0.6, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.1, ""reg_lambda"": 2.0, ""gamma"": 0.1}"
38,425.7323303222656,"{""n_estimators"": 1295, ""learning_rate"": 0.03, ""max_depth"": 6, ""min_child_weight"": 2.0, ""subsample"": 0.9, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.5, ""reg_lambda"": 1.0, ""gamma"": 0.1}"
39,444.04638671875,"{""n_estimators"": 568, ""learning_rate"": 0.1, ""max_depth"": 5, ""min_child_weight"": 2.0, ""subsample"": 0.7, ""colsample_bytree"": 0.7, ""reg_alpha"": 1.0, ""reg_lambda"": 10.0, ""gamma"": 0.0}"
40,401.4508361816406,"{""n_estimators"": 590, ""learning_rate"": 0.02, ""max_depth"": 6, ""min_child_weight"": 8.0, ""subsample"": 0.8, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.01, ""reg_lambda"": 2.0, ""gamma"": 0.1}"
41,409.501708984375,"{""n_estimators"": 1417, ""learning_rate"": 0.05, ""max_depth"": 6, ""min_child_weight"": 8.0, ""subsample"": 0.7, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""gamma"": 0.1}"
42,358.13214111328125,"{""n_estimators"": 704, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 2.0, ""subsample"": 0.6, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""gamma"": 0.0}"
43,400.163818359375,"{""n_estimators"": 398, ""learning_rate"": 0.08, ""max_depth"": 4, ""min_child_weight"": 1.0, ""subsample"": 0.9, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0, ""gamma"": 0.1}"
44,479.2077941894531,"{""n_estimators"": 728, ""learning_rate"": 0.05, ""max_depth"": 4, ""min_child_weight"": 8.0, ""subsample"": 1.0, ""colsample_bytree"": 0.7, ""reg_alpha"": 1.0, ""reg_lambda"": 1.0, ""gamma"": 0.2}"
45,434.9966125488281,"{""n_estimators"": 644, ""learning_rate"": 0.01, ""max_depth"": 3, ""min_child_weight"": 2.0, ""subsample"": 0.6, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.01, ""reg_lambda"": 1.0, ""gamma"": 0.2}"
46,423.22100830078125,"{""n_estimators"": 486, ""learning_rate"": 0.03, ""max_depth"": 4, ""min_child_weight"": 1.0, ""subsample"": 0.6, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.0, ""reg_lambda"": 10.0, ""gamma"": 0.1}"
47,501.4058837890625,"{""n_estimators"": 368, ""learning_rate"": 0.01, ""max_depth"": 8, ""min_child_weight"": 2.0, ""subsample"": 0.7, ""colsample_bytree"": 0.8, ""reg_alpha"": 1.0, ""reg_lambda"": 2.0, ""gamma"": 0.0}"
48,452.7441101074219,"{""n_estimators"": 1546, ""learning_rate"": 0.1, ""max_depth"": 3, ""min_child_weight"": 8.0, ""subsample"": 0.7, ""colsample_bytree"": 1.0, ""reg_alpha"": 1.0, ""reg_lambda"": 1.0, ""gamma"": 0.1}"
49,407.6227111816406,"{""n_estimators"": 446, ""learning_rate"": 0.02, ""max_depth"": 5, ""min_child_weight"": 8.0, ""subsample"": 0.8, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.1, ""reg_lambda"": 2.0, ""gamma"": 0.1}"
50,451.06695556640625,"{""n_estimators"": 1421, ""learning_rate"": 0.08, ""max_depth"": 6, ""min_child_weight"": 2.0, ""subsample"": 0.8, ""colsample_bytree"": 0.8, ""reg_alpha"": 1.0, ""reg_lambda"": 10.0, ""gamma"": 0.0}"
