Date,Price Change 1 Day Percent,High Price,Low Price,Moving Average 20 Day,Ask Price,Bid Price,Price to Sales Ratio,Price to Book Ratio,Dividend Indicated Yld - Gross,Price Earnings Ratio,Free Float Percent,Volume,VWAP (Vol Weighted Average Price),Equity Float,Closing Price
2022-06-16,0.6711,1460.7478,1441.464,1568.255,1451.106,1441.464,0.5812,0.7394,1.4959,6.2931,39.9425,26380692,1451.3636,4387.012,1446.285
2022-06-15,0,1455.9269,1417.3593,1576.2096,1436.6431,1431.8221,0.5773,0.7345,1.5059,6.2511,39.9425,14099192,1437.0751,4387.012,1436.6431
2022-06-14,1.3605,1470.3898,1402.8965,1583.6821,1441.464,1436.6431,0.5773,0.7345,1.5059,6.2511,39.9425,30427716,1438.8544,4387.012,1436.6431
2022-06-13,-5.7692,1484.8525,1407.7174,1590.4314,1417.3593,1412.5383,0.5695,0.7246,1.5264,6.1672,39.9425,68520936,1426.9292,4387.012,1417.3593
2022-06-10,-4,1566.8087,1499.3154,1600.5554,1504.1364,1499.3154,0.6044,0.769,1.4384,6.5448,39.9406,70636288,1520.0457,4386.796,1504.1364
2022-06-09,0,1586.0925,1561.9878,1607.3047,1571.6298,1566.8087,0.6296,0.801,1.3808,6.8175,39.9406,15457327,1574.098,4386.796,1566.8087
2022-06-08,-2.6946,1615.0183,1552.3459,1611.8846,1566.8087,1561.9878,0.6296,0.801,1.3808,6.8175,39.9406,61700496,1574.8138,4386.796,1566.8087
2022-06-07,-0.8902,1639.123,1610.1973,1622.4907,1615.0183,1610.1973,0.647,0.8232,1.3436,7.0063,39.9406,14295938,1620.5763,4386.796,1610.1973
2022-06-06,0.597,1629.4811,1600.5554,1630.4453,1624.6602,1619.8392,0.6528,0.8306,1.3317,7.0692,39.9406,38300232,1615.0198,4386.796,1624.6602
2022-06-03,0,1629.4811,1615.0183,1637.6768,1615.0183,1610.1973,0.649,0.8257,1.3396,7.0273,39.9406,14599197,1619.3035,4386.796,1615.0183
2022-06-02,-1.4706,1643.944,1610.1973,1646.8365,1619.8392,1615.0183,0.649,0.8257,1.3396,7.0273,39.9406,25354546,1623.7096,4386.796,1615.0183
2022-05-31,1.4925,1648.7649,1615.0183,1651.6575,1643.944,1639.123,0.6586,0.838,1.3199,7.1321,39.9406,23543596,1637.1851,4386.796,1639.123
2022-05-30,-0.2976,1634.302,1595.7345,1654.55,1619.8392,1615.0183,0.649,0.8257,1.3396,7.0273,39.9406,48267352,1611.1068,4386.796,1615.0183
2022-05-27,0.2985,1639.123,1619.8392,1654.068,1624.6602,1619.8392,0.6509,0.8281,1.3356,7.0482,39.9406,23647620,1629.756,4386.796,1619.8392
2022-05-25,-0.2976,1624.6602,1600.5554,1651.6575,1615.0183,1610.1973,0.649,0.8257,1.3396,7.0273,39.9406,21581950,1614.3105,4386.796,1615.0183
2022-05-24,1.5106,1629.4811,1600.5554,1648.5238,1624.6602,1619.8392,0.6509,0.8281,1.3356,7.0482,39.9406,18884348,1618.6698,4386.796,1619.8392
2022-05-23,-0.3012,1615.0183,1590.9135,1645.6312,1600.5554,1595.7345,0.6412,0.8158,1.3558,6.9433,39.9406,19175164,1602.0189,4386.796,1595.7345
2022-05-20,-0.3003,1615.0183,1595.7345,1644.6671,1605.3763,1600.5554,0.6431,0.8183,1.3517,6.9643,39.9406,18187184,1603.037,4386.796,1600.5554
2022-05-19,-0.597,1619.8392,1576.4507,1643.2208,1605.3763,1600.5554,0.6451,0.8207,1.3477,6.9853,39.9406,39143736,1603.5326,4386.796,1605.3763
2022-05-18,0.6006,1624.6602,1586.0925,1641.0514,1615.0183,1610.1973,0.649,0.8257,1.3396,7.0273,39.9406,61266036,1603.7725,4386.796,1615.0183
2022-05-17,1.2158,1619.8392,1586.0925,1639.6051,1610.1973,1605.3763,0.6451,0.8207,1.3477,6.9853,39.9406,21239900,1606.1548,4386.796,1605.3763
2022-05-13,0.9202,1595.7345,1552.3459,1639.123,1586.0925,1581.2716,0.6373,0.8109,1.364,6.9014,39.9406,29112624,1574.8236,4386.796,1586.0925
2022-05-12,-2.9762,1629.4811,1561.9878,1641.0514,1576.4507,1571.6298,0.6315,0.8035,1.3766,6.8385,39.9406,58740288,1598.5112,4386.796,1571.6298
2022-05-11,-1.1765,1677.6906,1619.8392,1644.6671,1624.6602,1619.8392,0.6509,0.8281,1.3356,7.0482,39.9406,30791752,1642.1757,4386.796,1619.8392
2022-05-10,-1.1628,1648.7649,1586.0925,1646.3544,1643.944,1639.123,0.6586,0.838,1.3199,7.1321,39.9406,68485360,1623.4493,4386.796,1639.123
2022-05-09,-6.7751,1754.8258,1658.4069,1646.5955,1658.4069,1639.123,0.6664,0.8479,1.3046,7.216,39.9406,47395328,1679.7927,4386.796,1658.4069
2022-04-28,0.545,1817.4982,1769.2887,1646.3544,1778.9305,1774.1096,0.7148,0.9095,1.2162,7.7405,39.9406,30299940,1787.0641,4386.796,1778.9305
2022-04-27,0,1793.3934,1745.184,1640.5693,1774.1096,1769.2887,0.7109,0.9045,1.2228,7.6985,39.9406,39953224,1768.0182,4386.796,1769.2887
2022-04-26,-1.6086,1860.8867,1769.2887,1636.7125,1774.1096,1769.2887,0.7109,0.9045,1.2228,7.6985,39.9406,79462968,1809.306,4386.796,1769.2887
2022-04-25,5.0704,1812.6772,1677.6906,1632.6147,1803.0353,1798.2144,0.7226,0.9193,1.2031,7.8244,39.9406,151231296,1769.5305,4386.796,1798.2144
2022-04-22,0.8523,1750.0049,1706.6163,1626.3475,1711.4373,1706.6163,0.6877,0.875,1.2641,7.4468,39.9406,113959176,1726.1505,4386.796,1711.4373
2022-04-21,5.7057,1721.0791,1615.0183,1625.1422,1696.9744,1692.1534,0.6819,0.8676,1.2749,7.3839,39.9406,133989360,1689.2832,4386.796,1696.9744
2022-04-20,2.1472,1619.8392,1571.6298,1621.7676,1605.3763,1600.5554,0.6451,0.8207,1.3477,6.9853,39.9406,31275992,1597.6992,4386.796,1605.3763
2022-04-19,1.2422,1581.2716,1557.1669,1623.6959,1576.4507,1571.6298,0.6315,0.8035,1.3766,6.8385,39.9406,14079383,1569.537,4386.796,1571.6298
2022-04-18,-0.6173,1581.2716,1552.3459,1627.0707,1557.1669,1552.3459,0.6238,0.7936,1.3937,6.7546,39.9406,36519876,1567.2687,4386.796,1552.3459
2022-04-14,-0.9174,1595.7345,1557.1669,1633.0968,1566.8087,1561.9878,0.6276,0.7986,1.3851,6.7965,39.9406,15260581,1571.8098,4386.796,1561.9878
2022-04-13,0.3067,1600.5554,1557.1669,1638.882,1576.4507,1571.6298,0.6335,0.806,1.3724,6.8594,39.9406,28292764,1575.7773,4386.796,1576.4507
2022-04-12,0.6173,1595.7345,1552.3459,1644.426,1576.4507,1571.6298,0.6315,0.8035,1.3766,6.8385,39.9406,16732905,1578.4045,4386.796,1571.6298
2022-04-11,-1.5198,1595.7345,1561.9878,1648.2828,1566.8087,1561.9878,0.6276,0.7986,1.3851,6.7965,39.9406,23289704,1578.1731,4386.796,1561.9878
2022-04-08,-0.6042,1615.0183,1571.6298,1651.6575,1590.9135,1586.0925,0.6373,0.8109,1.364,6.9014,39.9406,25264936,1589.4871,4386.796,1586.0925
2022-04-07,-1.7804,1634.302,1590.9135,1655.2732,1595.7345,1590.9135,0.6412,0.8158,1.3558,6.9433,39.9406,28811334,1609.9465,4386.796,1595.7345
2022-04-06,-1.173,1653.5858,1624.6602,1657.6837,1629.4811,1624.6602,0.6528,0.8306,1.3317,7.0692,39.9406,28550908,1635.9739,4386.796,1624.6602
2022-04-05,-0.5831,1663.2278,1639.123,1658.4069,1648.7649,1643.944,0.6606,0.8405,1.316,7.1531,39.9406,15675230,1648.7975,4386.796,1643.944
2022-04-04,0.5865,1663.2278,1634.302,1655.9963,1658.4069,1653.5858,0.6645,0.8454,1.3084,7.1951,39.9406,12220309,1646.6921,4386.796,1653.5858
2022-04-01,-0.5831,1672.8696,1629.4811,1653.1038,1643.944,1639.123,0.6606,0.8405,1.316,7.1531,39.9406,13559672,1639.8826,4386.796,1643.944
2022-03-31,-0.5797,1677.6906,1653.5858,1652.1395,1658.4069,1653.5858,0.6645,0.8454,1.3084,7.1951,39.9406,5443948,1662.6956,4386.796,1653.5858
2022-03-30,-1.7094,1701.7954,1658.4069,1652.1395,1668.0487,1663.2278,0.6569,0.8534,1.3008,7.6886,39.9406,11902737,1672.8285,4386.796,1663.2278
2022-03-29,0.2857,1725.9001,1682.5116,1652.8627,1696.9744,1692.1534,0.6683,0.8682,1.2785,7.8223,39.9406,23601884,1701.5557,4386.796,1692.1534
2022-03-28,0.8646,1711.4373,1668.0487,1653.8269,1692.1534,1687.3325,0.6664,0.8657,1.2822,7.8,39.9406,14428069,1695.2262,4386.796,1687.3325
2022-03-25,-0.8571,1696.9744,1648.7649,1653.3448,1672.8696,1668.0487,0.6607,0.8583,1.2933,7.7332,39.9406,13199058,1665.0707,4386.796,1672.8696
2022-03-24,3.5503,1696.9744,1624.6602,1654.7911,1692.1534,1687.3325,0.6664,0.8657,1.2822,7.8,39.9406,24390110,1676.8043,4386.796,1687.3325
2022-03-23,-0.8798,1658.4069,1629.4811,1654.7911,1634.302,1629.4811,0.6436,0.8361,1.3277,7.5326,39.9406,20507992,1641.9655,4386.796,1629.4811
2022-03-22,0.2941,1658.4069,1634.302,1660.3352,1643.944,1639.123,0.6493,0.8435,1.316,7.5995,39.9406,17805828,1644.8689,4386.796,1643.944
2022-03-21,-2.0173,1668.0487,1629.4811,1664.6741,1639.123,1634.302,0.6474,0.841,1.3199,7.5772,39.9406,9643639,1647.153,4386.796,1639.123
2022-03-18,-0.2874,1687.3325,1648.7649,1669.495,1672.8696,1668.0487,0.6607,0.8583,1.2933,7.7332,39.9406,9951254,1660.1428,4386.796,1672.8696
2022-03-17,-0.5714,1716.2582,1668.0487,1672.8696,1677.6906,1672.8696,0.6626,0.8608,1.2896,7.7555,39.9406,18035552,1690.9656,4386.796,1677.6906
2022-03-16,2.3392,1725.9001,1639.123,1676.4854,1692.1534,1687.3325,0.6664,0.8657,1.2822,7.8,39.9406,47468860,1690.0717,4386.796,1687.3325
2022-03-15,1.1834,1668.0487,1629.4811,1677.4496,1648.7649,1643.944,0.6512,0.8459,1.3122,7.6218,39.9406,15633744,1651.9871,4386.796,1648.7649
2022-03-14,-1.7442,1668.0487,1629.4811,1680.3422,1634.302,1629.4811,0.6436,0.8361,1.3277,7.5326,39.9406,18584200,1645.8727,4386.796,1629.4811
2022-03-11,0.8798,1663.2278,1629.4811,1684.1989,1658.4069,1653.5858,0.655,0.8509,1.3046,7.6663,39.9406,18955080,1650.9783,4386.796,1658.4069
2022-03-10,0.2941,1668.0487,1619.8392,1686.8505,1648.7649,1643.944,0.6493,0.8435,1.316,7.5995,39.9406,18823884,1641.9465,4386.796,1643.944
2022-03-09,2.719,1648.7649,1595.7345,1689.0198,1643.944,1639.123,0.6474,0.841,1.3199,7.5772,39.9406,27386200,1628.5671,4386.796,1639.123
2022-03-08,0,1639.123,1576.4507,1691.6714,1600.5554,1595.7345,0.6302,0.8187,1.3558,7.3766,39.9406,22109128,1612.166,4386.796,1595.7345
2022-03-07,-1.7804,1615.0183,1571.6298,1694.0818,1600.5554,1595.7345,0.6302,0.8187,1.3558,7.3766,39.9406,51124572,1595.5062,4386.796,1595.7345
2022-03-04,-1.7493,1653.5858,1605.3763,1694.3229,1629.4811,1624.6602,0.6417,0.8336,1.3317,7.5103,39.9406,43656024,1626.1512,4386.796,1624.6602
2022-03-02,-1.4368,1687.3325,1653.5858,1693.5997,1653.5858,1648.7649,0.6531,0.8484,1.3317,7.644,39.9406,36710088,1667.2145,4386.796,1653.5858
2022-03-01,-1.9718,1745.184,1672.8696,1692.3945,1677.6906,1672.8696,0.6626,0.8608,1.3317,7.7555,39.9406,38431120,1703.5745,4386.796,1677.6906
2022-02-25,2.0115,1716.2582,1677.6906,1692.1534,1711.4373,1706.6163,0.6759,0.8781,1.3317,7.9115,39.9406,27515012,1702.3718,4386.796,1711.4373
2022-02-24,-1.4164,1716.2582,1648.7649,1681.5474,1677.6906,1672.8696,0.6626,0.8608,1.3317,7.7555,39.9406,32271752,1682.8101,4386.796,1677.6906
2022-02-23,0.8571,1721.0791,1687.3325,1674.557,1701.7954,1696.9744,0.6721,0.8732,1.3317,7.8669,39.9406,30668228,1705.524,4386.796,1701.7954
2022-02-22,-3.0471,1730.7211,1677.6906,1664.915,1692.1534,1687.3325,0.6664,0.8657,1.3317,7.8,39.9406,28535248,1691.9402,4386.796,1687.3325
2022-02-21,0.5571,1740.3629,1701.7954,1660.5762,1740.3629,1730.7211,0.6874,0.8929,1.3317,8.0452,39.9406,25604808,1719.4215,4386.796,1740.3629
2022-02-18,-0.2778,1745.184,1721.0791,1654.068,1735.542,1730.7211,0.6836,0.888,1.3317,8.0006,39.9406,17007852,1733.1018,4386.796,1730.7211
2022-02-17,-0.277,1750.0049,1711.4373,1648.5238,1735.542,1730.7211,0.6855,0.8905,1.3317,8.0229,39.9406,13784005,1727.2885,4386.796,1735.542
2022-02-16,-0.551,1769.2887,1740.3629,1642.7388,1740.3629,1735.542,0.6874,0.8929,1.3317,8.0452,39.9406,49134816,1752.5063,4386.796,1740.3629
2022-02-15,2.5424,1754.8258,1701.7954,1637.6768,1754.8258,1750.0049,0.6912,0.8979,1.3317,8.0898,39.9406,79374912,1736.54,4386.796,1750.0049
2022-02-14,0,1706.6163,1677.6906,1632.1326,1706.6163,1701.7954,0.674,0.8756,1.3317,7.8892,39.9406,23650318,1691.5129,4386.796,1706.6163
2022-02-11,0,1716.2582,1692.1534,1629.7222,1706.6163,1701.7954,0.674,0.8756,1.3317,7.8892,39.9406,22789596,1701.4022,4386.796,1706.6163
2022-02-10,-0.2817,1730.7211,1692.1534,1626.3475,1711.4373,1701.7954,0.674,0.8756,1.3317,7.8892,39.9406,35330176,1711.6646,4386.796,1706.6163
2022-02-09,1.4286,1735.542,1706.6163,1623.2139,1711.4373,1706.6163,0.6759,0.8781,1.3317,7.9115,39.9406,70841536,1724.2986,4386.796,1711.4373
2022-02-08,-0.2849,1725.9001,1677.6906,1619.5981,1692.1534,1687.3325,0.6664,0.8657,1.3317,7.8,39.9406,58033688,1700.4573,4386.796,1687.3325
2022-02-07,2.9326,1701.7954,1643.944,1617.6698,1696.9744,1692.1534,0.6683,0.8682,1.3317,7.8223,39.9406,42531348,1676.406,4386.796,1692.1534
2022-02-04,2.7108,1658.4069,1595.7345,1615.9824,1648.7649,1643.944,0.6493,0.8435,1.3317,7.5995,39.9406,19158152,1635.3997,4386.796,1643.944
2022-02-03,-0.5988,1615.0183,1590.9135,1615.7413,1605.3763,1600.5554,0.6321,0.8212,1.3317,7.3989,39.9406,14340742,1602.7654,4386.796,1600.5554
2022-02-02,-1.1834,1643.944,1610.1973,1619.1161,1615.0183,1610.1973,0.636,0.8262,1.3317,7.4435,39.9406,13868740,1622.995,4386.796,1610.1973
2022-01-31,-2.5937,1668.0487,1619.8392,1624.9012,1634.302,1629.4811,0.6436,0.8361,1.3317,7.5326,39.9406,32447028,1637.9872,4386.796,1629.4811
2022-01-28,11.5756,1682.5116,1508.9574,1630.2042,1677.6906,1672.8696,0.6607,0.8583,1.3317,7.7332,39.9406,59021148,1619.0347,4386.796,1672.8696
2022-01-27,-2.5078,1552.3459,1499.3154,1629.9631,1504.1364,1499.3154,0.5922,0.7693,1.3317,6.9309,39.9406,24107178,1514.5387,4386.796,1499.3154
2022-01-26,1.9169,1547.5249,1494.4945,1639.364,1542.704,1537.8831,0.6074,0.7891,1.3317,7.1092,39.9406,35233616,1528.7451,4386.796,1537.8831
2022-01-25,-5.7229,1615.0183,1508.9574,1647.0775,1513.7783,1508.9574,0.596,0.7742,1.3317,6.9755,39.9406,48358520,1559.3966,4386.796,1508.9574
2022-01-24,-0.5988,1629.4811,1571.6298,1654.068,1600.5554,1595.7345,0.6321,0.8212,1.3317,7.3989,39.9406,28169136,1609.46,4386.796,1600.5554
2022-01-21,-0.5952,1629.4811,1600.5554,1656.4784,1615.0183,1610.1973,0.636,0.8262,1.3317,7.4435,39.9406,19445130,1610.9219,4386.796,1610.1973
2022-01-20,0,1639.123,1610.1973,1659.1299,1619.8392,1615.0183,0.6398,0.8311,1.3317,7.488,39.9406,15108537,1625.3893,4386.796,1619.8392
2022-01-19,-1.1765,1643.944,1605.3763,1661.0583,1619.8392,1615.0183,0.6398,0.8311,1.3317,7.488,39.9406,37371056,1624.3665,4386.796,1619.8392
2022-01-18,0,1643.944,1600.5554,1662.9867,1639.123,1634.302,0.6474,0.841,1.3317,7.5772,39.9406,25062904,1624.2856,4386.796,1639.123
2022-01-17,-1.1628,1663.2278,1629.4811,1663.9509,1643.944,1639.123,0.6474,0.841,1.3317,7.5772,39.9406,10133791,1639.5648,4386.796,1639.123
2022-01-14,1.1765,1668.0487,1629.4811,1665.1561,1663.2278,1658.4069,0.655,0.8509,1.3317,7.6663,39.9406,9629222,1652.2428,4386.796,1658.4069
2022-01-13,-0.2933,1658.4069,1634.302,1665.3972,1643.944,1639.123,0.6474,0.841,1.3317,7.5772,39.9406,10311661,1639.5968,4386.796,1639.123
2022-01-12,0.2941,1653.5858,1624.6602,1668.2898,1643.944,1639.123,0.6493,0.8435,1.3317,7.5995,39.9406,15951006,1639.6136,4386.796,1643.944
2022-01-11,-0.5848,1648.7649,1634.302,1670.4592,1643.944,1639.123,0.6474,0.841,1.3317,7.5772,39.9406,27803856,1639.5752,4386.796,1639.123
2022-01-10,-0.5814,1663.2278,1639.123,1673.5928,1653.5858,1648.7649,0.6512,0.8459,1.3317,7.6218,39.9406,14762132,1650.5157,4386.796,1648.7649
2022-01-07,1.1765,1663.2278,1639.123,1675.5211,1658.4069,1653.5858,0.655,0.8509,1.3317,7.6663,39.9406,18176916,1653.6216,4386.796,1658.4069
2022-01-06,-1.7341,1663.2278,1629.4811,1676.9674,1643.944,1639.123,0.6474,0.841,1.3317,7.5772,39.9406,32388844,1642.4415,4386.796,1639.123
2022-01-05,-3.352,1745.184,1663.2278,1679.3779,1672.8696,1668.0487,0.6588,0.8558,1.3317,7.7109,39.9406,21031644,1695.7699,4386.796,1668.0487
2022-01-04,-0.5556,1750.0049,1725.9001,1680.3422,1730.7211,1725.9001,0.6817,0.8855,1.3317,7.9783,39.9406,16210705,1734.3922,4386.796,1725.9001
2022-01-03,4.0462,1750.0049,1658.4069,1678.4137,1735.542,1730.7211,0.6855,0.8905,1.3317,8.0229,39.9406,31983530,1714.2458,4386.796,1735.542
2021-12-30,-1.1429,1692.1534,1663.2278,1675.2802,1668.0487,1663.2278,0.6588,0.8558,1.3317,7.7109,39.9406,7975192,1672.2777,4386.796,1668.0487
2021-12-29,-0.2849,1696.9744,1658.4069,1674.3159,1687.3325,1682.5116,0.6846,0.9007,1.3317,9.2771,39.9406,9501758,1676.9226,4386.796,1687.3325
2021-12-28,2.6316,1696.9744,1639.123,1671.1824,1692.1534,1687.3325,0.6866,0.9033,1.3317,9.3036,39.9406,26079196,1673.2853,4386.796,1692.1534
2021-12-27,0,1648.7649,1639.123,1669.0129,1648.7649,1643.944,0.669,0.8801,1.3317,9.0651,39.9406,7677740,1644.8749,4386.796,1648.7649
2021-12-24,-0.8696,1668.0487,1643.944,1670.9413,1648.7649,1643.944,0.669,0.8801,1.3317,9.0651,39.9406,5934826,1651.8632,4386.796,1648.7649
2021-12-23,0.2907,1672.8696,1643.944,1674.798,1663.2278,1658.4069,0.6749,0.8878,1.3317,9.1446,39.9406,5260996,1657.2523,4386.796,1663.2278
2021-12-22,0,1677.6906,1653.5858,1679.3779,1663.2278,1658.4069,0.6729,0.8853,1.3317,9.1181,39.9406,9088665,1659.2614,4386.796,1658.4069
2021-12-21,0,1672.8696,1624.6602,1683.9579,1663.2278,1658.4069,0.6729,0.8853,1.3317,9.1181,39.9406,14371234,1651.9911,4386.796,1658.4069
2021-12-20,-0.2899,1668.0487,1648.7649,1688.5377,1663.2278,1658.4069,0.6729,0.8853,1.3317,9.1181,39.9406,16641844,1657.4713,4386.796,1658.4069
2021-12-17,0,1692.1534,1663.2278,1695.2871,1668.0487,1663.2278,0.6749,0.8878,1.3317,9.1446,39.9406,9383939,1669.9305,4386.796,1663.2278
2021-12-16,-1.9886,1725.9001,1663.2278,1698.6617,1668.0487,1663.2278,0.6749,0.8878,1.3317,9.1446,39.9406,19284062,1684.2631,4386.796,1663.2278
2021-12-15,0.5714,1725.9001,1677.6906,1701.0723,1701.7954,1696.9744,0.6886,0.9059,1.3317,9.3301,39.9406,17963056,1709.2043,4386.796,1696.9744
2021-12-14,-0.8499,1701.7954,1663.2278,1701.3132,1692.1534,1687.3325,0.6846,0.9007,1.3317,9.2771,39.9406,19472200,1681.9061,4386.796,1687.3325
2021-12-13,0.8571,1716.2582,1696.9744,1701.3132,1701.7954,1696.9744,0.6905,0.9084,1.3317,9.3567,39.9406,18044264,1709.126,4386.796,1701.7954
2021-12-10,0,1696.9744,1672.8696,1700.5901,1692.1534,1687.3325,0.6846,0.9007,1.3317,9.2771,39.9406,9381761,1687.9644,4386.796,1687.3325
2021-12-09,0,1696.9744,1677.6906,1702.5184,1692.1534,1687.3325,0.6846,0.9007,1.3317,9.2771,39.9406,8267873,1686.7621,4386.796,1687.3325
2021-12-08,0,1706.6163,1672.8696,1704.4469,1692.1534,1687.3325,0.6846,0.9007,1.3317,9.2771,39.9406,23130918,1684.4291,4386.796,1687.3325
2021-12-07,0,1711.4373,1677.6906,1705.6521,1692.1534,1687.3325,0.6846,0.9007,1.3317,9.2771,39.9406,14109978,1691.5123,4386.796,1687.3325
2021-12-06,0.8646,1696.9744,1658.4069,1706.6163,1692.1534,1687.3325,0.6846,0.9007,1.3317,9.2771,39.9406,29312376,1684.2472,4386.796,1687.3325
2021-12-03,1.462,1692.1534,1639.123,1708.7858,1672.8696,1668.0487,0.6788,0.893,1.3317,9.1976,39.9406,34718884,1669.3451,4386.796,1672.8696
2021-12-02,1.4837,1658.4069,1600.5554,1709.991,1653.5858,1648.7649,0.669,0.8801,1.3317,9.0651,39.9406,32224872,1637.6221,4386.796,1648.7649
2021-12-01,-1.462,1668.0487,1600.5554,1712.6425,1624.6602,1619.8392,0.6592,0.8673,1.3317,8.9326,39.9406,32881590,1631.7339,4386.796,1624.6602
2021-11-30,-2.2857,1701.7954,1629.4811,1716.4993,1653.5858,1648.7649,0.669,0.8801,1.3317,9.0651,39.9406,78253040,1661.127,4386.796,1648.7649
2021-11-29,-2.2346,1716.2582,1639.123,1716.9813,1692.1534,1687.3325,0.6846,0.9007,1.3317,9.2771,39.9406,86433896,1678.2491,4386.796,1687.3325
2021-11-26,-1.6484,1764.4677,1716.2582,1718.9097,1725.9001,1721.0791,0.7003,0.9213,1.3317,9.4892,39.9406,44045260,1732.1886,4386.796,1725.9001
2021-11-25,0.2755,1788.5725,1745.184,1718.4276,1759.6467,1754.8258,0.712,0.9367,1.3317,9.6482,39.9406,36013128,1765.2031,4386.796,1754.8258
2021-11-24,0,1764.4677,1745.184,1714.8119,1754.8258,1750.0049,0.7101,0.9342,1.3317,9.6217,39.9406,18613966,1751.9204,4386.796,1750.0049
2021-11-23,-2.4194,1803.0353,1745.184,1711.1962,1750.0049,1745.184,0.7101,0.9342,1.3317,9.6217,39.9406,48831972,1767.0861,4386.796,1750.0049
2021-11-22,3.6212,1812.6772,1735.542,1709.5089,1798.2144,1793.3934,0.7277,0.9573,1.3317,9.8603,39.9406,105238072,1778.3876,4386.796,1793.3934
2021-11-19,1.1268,1735.542,1706.6163,1706.8573,1735.542,1730.7211,0.7022,0.9239,1.3317,9.5157,39.9406,17139568,1724.2584,4386.796,1730.7211
2021-11-18,0.5666,1711.4373,1692.1534,1708.0626,1711.4373,1706.6163,0.6944,0.9136,1.3317,9.4097,39.9406,16565718,1705.1425,4386.796,1711.4373
2021-11-17,0.8571,1711.4373,1687.3325,1709.0267,1701.7954,1696.9744,0.6905,0.9084,1.3317,9.3567,39.9406,9457680,1700.3713,4386.796,1701.7954
2021-11-16,0,1701.7954,1682.5116,1711.1962,1692.1534,1687.3325,0.6846,0.9007,1.3317,9.2771,39.9406,18406538,1693.13,4386.796,1687.3325
2021-11-15,-2.2346,1735.542,1668.0487,1715.535,1692.1534,1687.3325,0.6846,0.9007,1.3317,9.2771,39.9406,38827616,1690.1803,4386.796,1687.3325
2021-11-12,0,1764.4677,1721.0791,1713.6067,1725.9001,1721.0791,0.7003,0.9213,1.3317,9.4892,39.9406,41202668,1738.2758,4386.796,1725.9001
2021-11-11,0.8451,1730.7211,1706.6163,1709.5089,1725.9001,1721.0791,0.7003,0.9213,1.3317,9.4892,39.9406,19867040,1722.6249,4386.796,1725.9001
2021-11-10,0.2825,1730.7211,1692.1534,1703.9647,1716.2582,1711.4373,0.6944,0.9136,1.3317,9.4097,39.9406,37816200,1713.8546,4386.796,1711.4373
2021-11-09,-1.3928,1735.542,1701.7954,1696.2512,1711.4373,1706.6163,0.6925,0.911,1.3317,9.3832,39.9406,17117268,1718.8596,4386.796,1706.6163
2021-11-08,1.9886,1735.542,1696.9744,1687.5736,1730.7211,1725.9001,0.7022,0.9239,1.3317,9.5157,39.9406,40354392,1727.3209,4386.796,1730.7211
2021-11-05,-0.2833,1711.4373,1639.123,1677.4496,1696.9744,1692.1534,0.6886,0.9059,1.3317,9.3301,39.9406,35630012,1675.4189,4386.796,1696.9744
2021-11-04,0,1725.9001,1687.3325,1668.0487,1701.7954,1696.9744,0.6905,0.9084,1.3317,9.3567,39.9563,37719328,1706.4445,4388.527,1701.7954
2021-11-03,2.6163,1711.4373,1658.4069,1659.371,1706.6163,1701.7954,0.6905,0.9084,1.3317,9.3567,39.9563,27947188,1690.1504,4388.527,1701.7954
2021-11-02,-3.9106,1725.9001,1653.5858,1647.8007,1663.2278,1658.4069,0.6729,0.8853,1.3317,9.1181,39.9563,30230038,1681.3776,4388.527,1658.4069
2021-11-01,0.5618,1745.184,1716.2582,1638.6409,1725.9001,1721.0791,0.7003,0.9213,1.3317,9.4892,39.9563,40549064,1728.3081,4388.527,1725.9001
2021-10-29,2.0057,1721.0791,1672.8696,1623.937,1716.2582,1711.4373,0.6964,0.9162,1.3317,9.4362,39.9563,58779908,1704.006,4388.527,1716.2582
2021-10-28,0.2874,1687.3325,1615.0183,1606.5815,1687.3325,1682.5116,0.6827,0.8981,1.3317,9.2506,39.9563,58279280,1652.7958,4388.527,1682.5116
2021-10-27,-2.2472,1725.9001,1668.0487,1589.7083,1677.6906,1672.8696,0.6807,0.8956,1.3317,9.2241,39.9563,42562256,1693.0839,4388.527,1677.6906
2021-10-26,-1.385,1750.0049,1716.2582,1570.9066,1721.0791,1716.2582,0.6964,0.9162,1.3317,9.4362,39.9563,24329644,1726.6162,4388.527,1716.2582
2021-10-25,-0.8242,1769.2887,1730.7211,1550.6586,1740.3629,1735.542,0.7062,0.929,1.3317,9.5687,39.9563,47228244,1748.947,4388.527,1740.3629
2021-10-22,1.3928,1764.4677,1711.4373,1529.4464,1754.8258,1750.0049,0.712,0.9367,1.3317,9.6482,39.9563,51120940,1737.6667,4388.527,1754.8258
2021-10-21,-0.8287,1774.1096,1706.6163,1507.9932,1730.7211,1725.9001,0.7022,0.9239,1.3317,9.5157,39.9563,70175376,1727.344,4388.527,1730.7211
2021-10-19,-1.6304,1774.1096,1730.7211,1487.022,1750.0049,1745.184,0.7081,0.9316,1.3317,9.5952,39.9563,64236612,1744.0546,4388.527,1745.184
2021-10-18,7.6023,1783.7515,1648.7649,1464.6046,1774.1096,1769.2887,0.7199,0.947,1.3317,9.7542,39.9563,98389008,1732.8313,4388.527,1774.1096
