Date,Price Change 1 Day Percent,High Price,Low Price,Moving Average 20 Day,Ask Price,Bid Price,Price to Sales Ratio,Price to Book Ratio,Dividend Indicated Yld - Gross,Price Earnings Ratio,Free Float Percent,Volume,VWAP (Vol Weighted Average Price),Equity Float,Closing Price
2022-07-18,2.439,3675,3612.5,3853.125,3675,3662.5,2.6291,1.6934,4.9066,9.5908,37.9609,152078400,3648.6311,35430.18,3675
2022-07-15,-1.3746,3700,3587.5,3875.625,3600,3587.5,2.5665,1.6531,5.0263,9.3625,37.961,191949408,3646.3645,35430.297,3587.5
2022-07-14,0,3687.5,3600,3898.125,3650,3637.5,2.6023,1.6761,4.9572,9.493,37.961,158438208,3648.6824,35430.297,3637.5
2022-07-13,-2.0202,3712.5,3637.5,3925.625,3650,3637.5,2.6023,1.6761,4.9572,9.493,37.961,142494208,3668.7344,35430.297,3637.5
2022-07-12,-0.6689,3737.5,3687.5,3951.25,3725,3712.5,2.6559,1.7107,4.857,9.6887,37.961,51524400,3709.6682,35430.297,3712.5
2022-07-11,0,3762.5,3700,3970.625,3737.5,3725,2.6738,1.7222,4.8246,9.7539,37.961,22860800,3726.6426,35430.297,3737.5
2022-07-08,0.6734,3775,3700,3986.25,3750,3737.5,2.6738,1.7222,4.8246,9.7539,37.961,57156600,3738.6191,35430.297,3737.5
2022-07-07,-1.3289,3775,3712.5,4003.75,3725,3712.5,2.6559,1.7107,4.857,9.6887,37.961,120444800,3737.4087,35430.297,3712.5
2022-07-06,-1.634,3825,3675,4028.75,3762.5,3750,2.6917,1.7337,4.7925,9.8192,37.961,180812800,3741.7629,35430.297,3762.5
2022-07-05,3.3784,3862.5,3725,4050.625,3825,3812.5,2.7364,1.7625,4.7142,9.9823,37.961,90919800,3815.8997,35430.297,3825
2022-07-04,-2.6316,3837.5,3637.5,4066.875,3712.5,3700,2.647,1.7049,4.8735,9.6561,37.961,246416992,3718.9897,35430.297,3700
2022-07-01,-4.1009,3962.5,3787.5,4085.625,3812.5,3800,2.7185,1.751,4.7452,9.917,37.961,191672192,3857.4485,35430.297,3800
2022-06-30,-0.3145,4050,3950,4100.625,3975,3962.5,2.8348,1.8258,4.5506,10.3411,37.961,125507600,3988.8572,35430.297,3962.5
2022-06-29,-2.1538,4062.5,3975,4107.5,3987.5,3975,2.9015,1.9,4.5363,11.534,37.961,93077600,4012.2471,35430.297,3975
2022-06-28,-1.2158,4100,4000,4121.25,4062.5,4050,2.9653,1.9418,4.4386,11.7879,37.961,97265000,4043.573,35430.297,4062.5
2022-06-27,-0.9036,4200,4037.5,4123.125,4125,4112.5,3.0018,1.9657,4.3846,11.933,37.961,77468400,4099.1758,35430.297,4112.5
2022-06-24,1.8405,4150,4075,4120,4150,4125,3.0292,1.9836,4.345,12.0418,37.961,60638400,4120.9697,35430.297,4150
2022-06-23,0,4112.5,4050,4108.75,4087.5,4075,2.9745,1.9478,4.425,11.8242,37.961,48817400,4077.2825,35430.297,4075
2022-06-22,-1.2121,4137.5,4062.5,4103.125,4075,4062.5,2.9745,1.9478,4.425,11.8242,37.961,88306600,4094.9797,35430.297,4075
2022-06-21,0,4175,4100,4096.25,4137.5,4125,3.011,1.9717,4.3713,11.9693,37.961,62996600,4140.1826,35430.297,4125
2022-06-20,2.1672,4125,4025,4090,4125,4100,3.011,1.9717,4.3713,11.9693,37.961,74978200,4065.4512,35430.297,4125
2022-06-17,-3.5821,4125,4037.5,4081.25,4050,4037.5,2.9471,1.9299,4.4661,11.7154,37.961,156836192,4056.061,35430.297,4037.5
2022-06-16,0.9036,4250,4150,4076.875,4187.5,4175,3.0566,2.0016,4.3061,12.1506,37.961,186692608,4199.3457,35430.297,4187.5
2022-06-15,1.2195,4162.5,4062.5,4063.75,4150,4137.5,3.0292,1.9836,4.345,12.0418,37.961,142400800,4122.2295,35430.297,4150
2022-06-14,1.2346,4100,4000,4051.25,4100,4075,2.9927,1.9597,4.398,11.8967,37.961,100136600,4058.3792,35430.297,4100
2022-06-13,-0.9174,4050,3975,4043.125,4050,4037.5,2.9562,1.9358,4.4523,11.7516,37.961,122467200,4016.8574,35430.297,4050
2022-06-10,-2.9674,4162.5,4075,4040.625,4100,4087.5,2.9836,1.9538,4.4114,11.8605,37.961,165119600,4101.5894,35430.297,4087.5
2022-06-09,0.2976,4250,4175,4038.75,4225,4212.5,3.0748,2.0135,4.2805,12.2232,37.961,216804400,4224.4771,35430.297,4212.5
2022-06-08,1.2048,4212.5,4075,4036.25,4200,4187.5,3.0657,2.0075,4.2933,12.1869,37.961,153409200,4171.6611,35430.297,4200
2022-06-07,1.8405,4175,4075,4050,4162.5,4150,3.0292,1.9836,4.345,12.0418,37.961,132673800,4130.6611,35430.297,4150
2022-06-06,-0.6098,4175,4012.5,4048.125,4075,4062.5,2.9745,1.9478,4.425,11.8242,37.961,148784992,4076.8682,35430.297,4075
2022-06-03,0,4150,4100,4053.125,4100,4087.5,2.9927,1.9597,4.398,11.8967,37.961,147960000,4124.2866,35430.297,4100
2022-06-02,-3.5294,4175,4025,4053.75,4100,4087.5,2.9927,1.9597,4.398,11.8967,37.961,203021792,4088.6575,35430.297,4100
2022-05-31,3.6585,4250,4112.5,4055.625,4250,4212.5,3.1022,2.0314,4.2428,12.332,37.961,262054000,4186.7876,35430.297,4250
2022-05-30,1.2346,4100,4000,4050.625,4100,4087.5,2.9927,1.9597,4.398,11.8967,37.961,117617200,4056.4412,35430.297,4100
2022-05-27,3.1847,4062.5,3975,4041.875,4050,4037.5,2.9562,1.9358,4.4523,11.7516,37.961,155078592,4036.884,35430.297,4050
2022-05-25,-0.9464,4025,3912.5,4028.75,3937.5,3925,2.865,1.8761,4.5941,11.3889,37.961,132635400,3952.0193,35430.297,3925
2022-05-24,0.6349,4025,3950,4023.125,3975,3962.5,2.8923,1.894,4.5506,11.4978,37.961,134555008,3994.6997,35430.297,3962.5
2022-05-23,-1.5625,4037.5,3900,4016.875,3937.5,3925,2.8741,1.8821,4.5795,11.4252,37.961,144005200,3935.042,35430.297,3937.5
2022-05-20,1.2658,4025,3975,4013.125,4000,3987.5,2.9197,1.9119,4.5079,11.6066,37.961,106866400,4003.8643,35430.297,4000
2022-05-19,0,3962.5,3875,4005.625,3962.5,3950,2.8832,1.888,4.565,11.4615,37.961,127740400,3928.7578,35430.297,3950
2022-05-18,0.6369,4012.5,3900,4000,3962.5,3950,2.8832,1.888,4.565,11.4615,37.961,162519200,3958.2761,35430.297,3950
2022-05-17,0.641,4000,3900,3995,3950,3925,2.865,1.8761,4.5941,11.3889,37.961,149548800,3952.5103,35430.297,3925
2022-05-13,-0.9524,3950,3875,3991.25,3912.5,3900,2.8467,1.8641,4.6235,11.3164,37.961,165507808,3914.8638,35430.297,3900
2022-05-12,-1.5625,4025,3862.5,3988.125,3937.5,3925,2.8741,1.8821,4.5795,11.4252,37.961,162727200,3933.0774,35430.297,3937.5
2022-05-11,-1.2346,4100,4000,3986.875,4012.5,4000,2.9197,1.9119,4.5079,11.6066,37.961,198922592,4052.6104,35430.297,4000
2022-05-10,-2.7027,4087.5,3912.5,3982.5,4062.5,4050,2.9562,1.9358,4.4523,11.7516,37.961,498444800,4026.582,35430.297,4050
2022-05-09,-6.9832,4337.5,4162.5,3976.875,4162.5,4050,3.0383,1.9896,4.332,12.0781,37.9613,351637792,4201.0562,35430.578,4162.5
2022-04-28,8.8146,4537.5,4337.5,3966.25,4487.5,4475,3.2664,2.139,4.0294,12.9848,37.9613,443163808,4440.1343,35430.578,4475
2022-04-27,-1.497,4212.5,4112.5,3939.375,4125,4112.5,3.0018,1.9657,4.3846,11.933,37.9613,118272800,4154.3496,35430.578,4112.5
2022-04-26,1.5198,4212.5,4112.5,3931.875,4175,4162.5,3.0475,1.9956,4.319,12.1144,37.9613,131930600,4167.7651,35430.578,4175
2022-04-25,-0.6042,4225,4012.5,3920,4125,4112.5,3.0018,1.9657,4.3846,11.933,37.9613,179082592,4137.1177,35430.578,4112.5
2022-04-22,-0.3012,4162.5,4037.5,3910.625,4137.5,4125,3.0201,1.9777,4.3581,12.0055,37.9613,168301792,4101.0439,35430.578,4137.5
2022-04-21,5.7325,4200,3962.5,3901.875,4150,4137.5,3.0292,1.9836,4.345,12.0418,37.9613,337363200,4111.7163,35430.578,4150
2022-04-20,3.6304,3950,3812.5,3888.75,3937.5,3925,2.865,1.8761,4.5941,11.3889,37.9613,164354800,3880.2756,35430.578,3925
2022-04-19,-0.6557,3837.5,3787.5,3884.375,3800,3787.5,2.7646,1.8104,4.7609,10.99,37.9613,104508400,3804.6448,35430.578,3787.5
2022-04-18,-0.6515,3862.5,3787.5,3886.25,3812.5,3800,2.7829,1.8223,4.7296,11.0625,37.9613,101496000,3808.666,35430.578,3812.5
2022-04-14,-0.6472,3875,3825,3893.75,3850,3837.5,2.8011,1.8343,4.6988,11.135,37.9613,63275600,3841.0938,35430.578,3837.5
2022-04-13,0.3247,3875,3825,3900.625,3862.5,3850,2.8194,1.8462,4.6684,11.2076,37.9613,90558600,3851.5378,35430.578,3862.5
2022-04-12,0.3257,3875,3812.5,3906.25,3850,3837.5,2.8102,1.8402,4.6836,11.1713,37.9613,92691200,3845.6765,35430.578,3850
2022-04-11,-0.3247,3875,3825,3908.125,3850,3837.5,2.8011,1.8343,4.6988,11.135,37.9613,107966400,3845.2112,35430.578,3837.5
2022-04-08,0,3900,3837.5,3910,3862.5,3850,2.8102,1.8402,4.6836,11.1713,37.9613,94622400,3862.2898,35430.578,3850
2022-04-07,0.3257,3887.5,3812.5,3908.75,3862.5,3850,2.8102,1.8402,4.6836,11.1713,37.9489,136162800,3860.709,35418.965,3850
2022-04-06,-1.9169,3900,3825,3908.125,3850,3837.5,2.8011,1.8343,4.6988,11.135,37.9489,129476400,3856.2839,35418.965,3837.5
2022-04-05,0,3937.5,3900,3906.875,3912.5,3900,2.8558,1.8701,4.6088,11.3527,37.9492,82378200,3911.0391,35419.242,3912.5
2022-04-04,-0.6349,3950,3887.5,3900,3912.5,3900,2.8558,1.8701,4.6088,11.3527,37.9492,82013800,3911.4023,35419.242,3912.5
2022-04-01,-0.3165,3950,3887.5,3893.125,3937.5,3925,2.8741,1.8821,4.5795,11.4252,37.9492,62912400,3928.7275,35419.242,3937.5
2022-03-31,0.3175,3987.5,3925,3887.5,3950,3937.5,2.8832,1.888,4.565,11.4615,37.9492,69174000,3952.6873,35419.242,3950
2022-03-30,-0.6309,3987.5,3925,3880.625,3950,3937.5,2.9153,1.7941,4.5795,13.1019,37.9492,82476000,3953.2075,35419.242,3937.5
2022-03-29,0.6349,4012.5,3937.5,3875,3962.5,3950,2.9338,1.8055,4.5506,13.1851,37.9492,160112192,3978.2852,35419.242,3962.5
2022-03-28,0.3185,3950,3900,3869.375,3937.5,3925,2.9153,1.7941,4.5795,13.1019,37.9492,95354400,3931.7576,35419.242,3937.5
2022-03-25,-0.9464,3987.5,3887.5,3865,3937.5,3925,2.906,1.7884,4.5941,13.0603,37.9492,136083008,3926.6069,35419.242,3925
2022-03-24,1.9293,3962.5,3850,3865.625,3962.5,3950,2.9338,1.8055,4.5506,13.1851,37.9492,210909792,3928.1699,35419.242,3962.5
2022-03-23,1.3029,3900,3825,3864.375,3887.5,3875,2.8783,1.7713,4.6384,12.9355,37.9492,183894800,3858.8215,35419.242,3887.5
2022-03-22,0.3268,3875,3825,3866.25,3837.5,3825,2.8413,1.7485,4.6988,12.7691,37.9492,112672400,3841.0994,35419.242,3837.5
2022-03-21,-3.47,3862.5,3800,3870.625,3837.5,3825,2.832,1.7428,4.7142,12.7275,37.9492,162364400,3830.9548,35419.242,3825
2022-03-18,-0.3145,4000,3937.5,3875.625,3975,3962.5,2.9338,1.8055,4.5506,13.1851,37.9492,212233408,3963.083,35419.242,3962.5
2022-03-17,0,4050,3975,3873.75,3987.5,3975,2.9431,1.8112,4.5363,13.2266,37.9492,235559008,3997.0806,35419.242,3975
2022-03-16,2.2508,4025,3900,3872.5,3975,3962.5,2.9431,1.8112,4.5363,13.2266,37.9492,291909792,3976.1372,35419.242,3975
2022-03-15,0.3226,3937.5,3887.5,3868.75,3900,3887.5,2.8783,1.7713,4.6384,12.9355,37.9492,146735392,3906.6233,35419.242,3887.5
2022-03-14,1.3072,3912.5,3812.5,3867.5,3887.5,3875,2.869,1.7656,2.8422,12.8939,37.9492,173513408,3868.958,35419.242,3875
2022-03-11,-0.3257,3862.5,3800,3866.875,3825,3812.5,2.832,1.7428,2.8794,12.7275,37.9492,122401600,3822.3345,35419.242,3825
2022-03-10,0.6557,3875,3800,3867.5,3837.5,3825,2.8413,1.7485,2.87,12.7691,37.9492,105803000,3828.2195,35419.242,3837.5
2022-03-09,0.9934,3862.5,3787.5,3866.25,3825,3812.5,2.8227,1.7371,2.8888,12.6859,37.9492,115109200,3825.8035,35419.242,3812.5
2022-03-08,0,3850,3775,3863.125,3800,3775,2.795,1.72,2.9175,12.5612,37.9492,104072200,3808.5381,35419.242,3775
2022-03-07,-1.3072,3812.5,3750,3861.25,3775,3762.5,2.795,1.72,2.9175,12.5612,37.9492,137667600,3773.9033,35419.242,3775
2022-03-04,0.3279,3862.5,3800,3859.375,3837.5,3825,2.832,1.7428,2.8794,12.7275,37.9492,104914600,3834.5134,35419.242,3825
2022-03-02,-0.3268,3862.5,3775,3855,3812.5,3800,2.8227,1.7371,2.8888,12.6859,37.9492,110824000,3821.0833,35419.242,3812.5
2022-03-01,-0.6494,3925,3825,3851.25,3837.5,3825,2.832,1.7428,2.8794,12.7275,37.9492,149532192,3859.9089,35419.242,3825
2022-02-25,0,3875,3825,3851.25,3862.5,3850,2.8505,1.7542,2.8607,12.8107,37.9492,163299808,3849.3633,35419.242,3850
2022-02-24,-2.2222,3937.5,3825,3847.5,3850,3837.5,2.8505,1.7542,2.8607,12.8107,37.9492,170296992,3858.2903,35419.242,3850
2022-02-23,0,3975,3912.5,3841.875,3950,3937.5,2.9153,1.7941,2.7971,13.1019,37.9492,85991000,3941.5508,35419.242,3937.5
2022-02-22,0.3185,3950,3887.5,3825.625,3950,3937.5,2.9153,1.7941,2.7971,13.1019,37.9492,69476600,3919.408,35419.242,3937.5
2022-02-21,0,3962.5,3925,3810.625,3937.5,3925,2.906,1.7884,2.806,13.0603,37.9492,31720800,3937.7576,35419.242,3925
2022-02-18,0,3975,3875,3796.875,3937.5,3925,2.906,1.7884,2.806,13.0603,37.9492,81303200,3937.4104,35419.242,3925
2022-02-17,0,3937.5,3837.5,3780,3925,3912.5,2.906,1.7884,2.806,13.0603,37.9492,103038800,3890.9836,35419.242,3925
2022-02-16,-0.6329,3962.5,3875,3759.375,3937.5,3925,2.906,1.7884,2.806,13.0603,37.9492,74785000,3910.8811,35419.242,3925
2022-02-15,1.2821,3950,3837.5,3744.375,3950,3925,2.9245,1.7998,2.7883,13.1435,37.9492,67804400,3902.9038,35419.242,3950
2022-02-14,0.9709,3900,3812.5,3726.875,3900,3850,2.8875,1.777,2.824,12.9771,37.9492,76263200,3860.8911,35419.242,3900
2022-02-11,0,3887.5,3825,3711.25,3862.5,3850,2.8598,1.7599,2.8514,12.8523,37.9492,81582600,3851.0547,35419.242,3862.5
2022-02-10,0.6515,3875,3825,3696.25,3862.5,3850,2.8598,1.7599,2.8514,12.8523,37.9492,107679400,3851.6416,35419.242,3862.5
2022-02-09,0.6557,3862.5,3800,3681.875,3850,3837.5,2.8413,1.7485,2.87,12.7691,37.9492,107360800,3838.8008,35419.242,3837.5
2022-02-08,1.6667,3862.5,3775,3666.25,3825,3812.5,2.8227,1.7371,2.8888,12.6859,37.9492,158581792,3831.9045,35419.242,3812.5
2022-02-07,0.3344,3825,3737.5,3651.875,3762.5,3750,2.7765,1.7086,2.937,12.478,37.9492,68867800,3759.9456,35419.242,3750
2022-02-04,0,3762.5,3700,3640.625,3737.5,3725,2.7672,1.7029,2.9468,12.4364,37.9492,36629400,3725.1624,35419.242,3737.5
2022-02-03,0,3737.5,3675,3629.375,3737.5,3725,2.7672,1.7029,2.9468,12.4364,37.9492,60204000,3706.656,35419.242,3737.5
2022-02-02,0,3762.5,3725,3618.125,3737.5,3725,2.7672,1.7029,2.9468,12.4364,37.9492,68769000,3735.3777,35419.242,3737.5
2022-01-31,-2.2876,3887.5,3725,3610.625,3750,3737.5,2.7672,1.7029,2.9468,12.4364,37.9492,101700800,3770.0889,35419.242,3737.5
2022-01-28,1.3245,3825,3775,3600,3825,3812.5,2.832,1.7428,2.8794,12.7275,37.9492,121145200,3802.5005,35419.242,3825
2022-01-27,1.0033,3800,3700,3584.375,3787.5,3775,2.795,1.72,2.9175,12.5612,37.9492,113618000,3758.9575,35419.242,3775
2022-01-26,3.4602,3737.5,3612.5,3573.125,3737.5,3725,2.7672,1.7029,2.9468,12.4364,37.9492,140636400,3683.0784,35419.242,3737.5
2022-01-25,-0.6873,3625,3575,3562.5,3612.5,3600,2.6747,1.646,3.0487,12.0204,37.9492,69268000,3607.04,35419.242,3612.5
2022-01-24,-0.3425,3637.5,3600,3556.875,3637.5,3625,2.6932,1.6574,3.0278,12.1036,37.9492,44476800,3621.5093,35419.242,3637.5
2022-01-21,1.7422,3650,3562.5,3551.25,3650,3637.5,2.7024,1.6631,3.0174,12.1452,37.9492,76806800,3620.2031,35419.242,3650
2022-01-20,2.1352,3587.5,3512.5,3545.625,3587.5,3575,2.6562,1.6346,3.07,11.9373,37.9492,53067000,3557.8892,35419.242,3587.5
2022-01-19,-3.1034,3600,3500,3542.5,3525,3512.5,2.6006,1.6004,3.1355,11.6877,37.9492,103093600,3528.5183,35419.242,3512.5
2022-01-18,0.6944,3625,3550,3545.625,3625,3612.5,2.6839,1.6517,3.0382,12.062,37.9492,64484800,3598.8545,35419.242,3625
2022-01-17,0.3484,3637.5,3575,3541.25,3600,3587.5,2.6654,1.6403,3.0593,11.9789,37.9492,43188000,3600.2915,35419.242,3600
2022-01-14,0.7018,3612.5,3537.5,3540,3587.5,3575,2.6562,1.6346,3.07,11.9373,37.9492,43651400,3581.1633,35419.242,3587.5
2022-01-13,-0.3497,3587.5,3550,3541.875,3575,3562.5,2.6376,1.6232,3.0915,11.8541,37.9492,35763800,3567.5779,35419.242,3562.5
2022-01-12,1.4184,3575,3525,3545.625,3575,3562.5,2.6469,1.6289,3.0807,11.8957,37.9492,34249200,3550.8645,35419.242,3575
2022-01-11,0,3550,3500,3546.25,3525,3512.5,2.6099,1.6061,3.1244,11.7293,37.9492,50367600,3522.1172,35419.242,3525
2022-01-10,0,3550,3525,3548.125,3537.5,3525,2.6099,1.6061,3.1244,11.7293,37.9492,44378600,3535.76,35419.242,3525
2022-01-07,0.3559,3550,3512.5,3551.875,3537.5,3525,2.6099,1.6061,3.1244,11.7293,37.9492,68452800,3529.0972,35419.242,3525
2022-01-06,0,3537.5,3475,3559.375,3512.5,3500,2.6006,1.6004,3.1355,11.6877,37.9492,65651200,3499.8677,35419.242,3512.5
2022-01-05,-2.0906,3587.5,3462.5,3562.5,3525,3512.5,2.6006,1.6004,3.1355,11.6877,37.9492,98910200,3511.4021,35419.242,3512.5
2022-01-04,1.773,3600,3525,3569.375,3587.5,3575,2.6562,1.6346,3.07,11.9373,37.9492,44541400,3577.155,35419.242,3587.5
2022-01-03,0.3559,3562.5,3512.5,3569.375,3537.5,3525,2.6099,1.6061,3.1244,11.7293,37.9492,30999600,3539.3423,35419.242,3525
2021-12-30,-1.0563,3562.5,3512.5,3571.875,3525,3512.5,2.6006,1.6004,3.1355,11.6877,37.9492,34951600,3525.7095,35419.242,3512.5
2021-12-29,0.7092,3562.5,3500,3576.25,3550,3537.5,2.5263,1.6879,3.1024,15.0488,37.9492,20860200,3540.0669,35419.242,3550
2021-12-28,0.7143,3525,3487.5,3575.625,3525,3512.5,2.5085,1.676,3.1244,14.9428,37.9492,39835400,3513.1685,35419.242,3525
2021-12-27,-0.7092,3550,3487.5,3574.375,3512.5,3500,2.4907,1.6641,3.1467,14.8368,37.9492,34096400,3510.7825,35419.242,3500
2021-12-24,-0.3534,3575,3475,3578.75,3525,3512.5,2.5085,1.676,3.1244,14.9428,37.9492,54902200,3517.3411,35419.242,3525
2021-12-23,0.3546,3575,3525,3580,3550,3537.5,2.5174,1.6819,3.1134,14.9958,37.9492,44565000,3544.1641,35419.242,3537.5
2021-12-22,-1.3986,3600,3525,3586.875,3537.5,3525,2.5085,1.676,3.1244,14.9428,37.9492,34814400,3551.3884,35419.242,3525
2021-12-21,1.0601,3625,3550,3589.375,3575,3562.5,2.5441,1.6998,3.0807,15.1548,37.9492,49859600,3577.0481,35419.242,3575
2021-12-20,-1.049,3575,3537.5,3589.375,3537.5,3525,2.5174,1.6819,3.1134,14.9958,37.9492,57932600,3548.5613,35419.242,3537.5
2021-12-17,-1.3793,3612.5,3537.5,3596.25,3575,3562.5,2.5441,1.6998,3.0807,15.1548,37.9492,83945200,3570.5012,35419.242,3575
2021-12-16,-0.3436,3662.5,3600,3598.75,3625,3612.5,2.5797,1.7235,3.0382,15.3667,37.9492,69082400,3622.5708,35419.242,3625
2021-12-15,1.3937,3662.5,3562.5,3596.875,3650,3637.5,2.5886,1.7295,3.0278,15.4197,37.9492,75677400,3639.4402,35419.242,3637.5
2021-12-14,0.7018,3600,3550,3595.625,3600,3587.5,2.553,1.7057,3.07,15.2078,37.9492,65061400,3579.9421,35419.242,3587.5
2021-12-13,-1.0417,3612.5,3562.5,3596.875,3575,3562.5,2.5352,1.6938,3.0915,15.1018,37.9492,50091200,3580.0271,35419.242,3562.5
2021-12-10,-2.0408,3612.5,3550,3595,3600,3587.5,2.5619,1.7117,3.0593,15.2607,37.9492,93532200,3579.2278,35419.242,3600
2021-12-09,2.7972,3675,3562.5,3592.5,3675,3612.5,2.6153,1.7473,2.9969,15.5787,37.9492,42688600,3617.4504,35419.242,3675
2021-12-08,-2.0548,3650,3575,3589.375,3587.5,3575,2.5441,1.6998,3.0807,15.1548,37.9492,56064200,3596.3928,35419.242,3575
2021-12-07,1.7422,3650,3587.5,3589.375,3650,3637.5,2.5975,1.7354,3.0174,15.4727,37.9492,64289400,3630.835,35419.242,3650
2021-12-06,0.3497,3625,3550,3578.75,3587.5,3575,2.553,1.7057,3.07,15.2078,37.9492,52050400,3599.2354,35419.242,3587.5
2021-12-03,-0.6944,3612.5,3550,3574.375,3587.5,3575,2.5441,1.6998,3.0807,15.1548,37.9492,46109400,3572.7468,35419.242,3575
2021-12-02,1.7668,3625,3500,3573.125,3600,3587.5,2.5619,1.7117,3.0593,15.2607,37.9492,70416400,3589.4976,35419.242,3600
2021-12-01,1.0714,3562.5,3475,3572.5,3537.5,3525,2.5174,1.6819,3.1134,14.9958,37.9492,93119800,3521.3496,35419.242,3537.5
2021-11-30,-2.439,3625,3475,3573.75,3512.5,3500,2.4907,1.6641,3.1467,14.8368,37.9492,219340400,3516.4946,35419.242,3500
2021-11-29,1.0563,3637.5,3462.5,3574.375,3600,3587.5,2.553,1.7057,3.07,15.2078,37.9492,112673000,3569.5232,35419.242,3587.5
2021-11-26,-3.4014,3662.5,3537.5,3574.375,3562.5,3550,2.5263,1.6879,3.1024,15.0488,37.9492,78633400,3571.23,35419.242,3550
2021-11-25,2.7972,3687.5,3587.5,3576.25,3675,3662.5,2.6153,1.7473,2.9969,15.5787,37.9492,97473400,3657.9836,35419.242,3675
2021-11-24,0,3587.5,3550,3568.125,3575,3562.5,2.5441,1.6998,3.0807,15.1548,37.9492,56217000,3565.8508,35419.242,3575
2021-11-23,-2.7211,3637.5,3550,3568.125,3587.5,3575,2.5441,1.6998,3.0807,15.1548,37.9492,63127600,3595.9084,35419.242,3575
2021-11-22,1.3793,3750,3612.5,3568.75,3675,3662.5,2.6153,1.7473,2.9969,15.5787,37.9492,92374400,3667.7083,35419.242,3675
2021-11-19,1.0453,3650,3575,3563.125,3625,3612.5,2.5797,1.7235,3.0382,15.3667,37.9492,101125800,3614.7434,35419.242,3625
2021-11-18,-0.692,3612.5,3575,3561.875,3600,3587.5,2.553,1.7057,3.07,15.2078,37.9492,30911600,3587.3716,35419.242,3587.5
2021-11-17,0,3625,3575,3561.875,3612.5,3600,2.5708,1.7176,3.0487,15.3137,37.9492,72789600,3601.0168,35419.242,3612.5
2021-11-16,2.4823,3612.5,3512.5,3561.25,3612.5,3600,2.5708,1.7176,3.0487,15.3137,37.9492,76140200,3584.6196,35419.242,3612.5
2021-11-15,-0.7042,3575,3525,3560,3537.5,3525,2.5085,1.676,3.1244,14.9428,37.9492,40131000,3533.2019,35419.242,3525
2021-11-12,-1.7301,3637.5,3525,3562.5,3562.5,3550,2.5263,1.6879,3.1024,15.0488,37.9492,56807000,3563.0139,35419.242,3550
2021-11-11,1.049,3612.5,3512.5,3564.375,3612.5,3600,2.5708,1.7176,3.0487,15.3137,37.9492,86362400,3584.9197,35419.242,3612.5
2021-11-10,4,3575,3437.5,3561.25,3575,3562.5,2.5441,1.6998,3.0807,15.1548,37.9492,156118000,3505.8784,35419.242,3575
2021-11-09,-1.7857,3550,3425,3557.5,3450,3437.5,2.4462,1.6344,3.204,14.5719,37.9492,120574200,3473.8101,35419.242,3437.5
2021-11-08,-1.4085,3600,3500,3558.125,3512.5,3500,2.4907,1.6641,3.1467,14.8368,37.9492,50517400,3522.1333,35419.242,3500
2021-11-05,-1.0453,3625,3500,3555.625,3550,3537.5,2.5263,1.6879,3.1024,15.0488,37.9492,48035600,3534.7356,35419.242,3550
2021-11-04,0.7018,3650,3587.5,3545.625,3587.5,3575,2.553,1.7057,3.07,15.2078,37.9492,103726400,3609.042,35419.242,3587.5
2021-11-03,1.4235,3625,3462.5,3531.25,3575,3562.5,2.5352,1.6938,3.0915,15.1018,37.9492,107556600,3568.7764,35419.242,3562.5
2021-11-02,-2.0906,3600,3500,3513.75,3525,3512.5,2.4996,1.6701,3.1355,14.8898,37.9492,51923400,3530.7546,35419.242,3512.5
2021-11-01,0,3625,3575,3500,3587.5,3575,2.553,1.7057,3.07,15.2078,37.9492,65621400,3588.4734,35419.242,3587.5
2021-10-29,2.1352,3650,3575,3473.125,3587.5,3575,2.553,1.7057,3.07,15.2078,37.9492,160952400,3593.8508,35419.242,3587.5
2021-10-28,-1.7483,3575,3500,3447.5,3525,3512.5,2.4996,1.6701,3.1355,14.8898,37.9492,99023600,3529.71,35419.242,3512.5
2021-10-27,-0.3484,3612.5,3562.5,3421.875,3587.5,3575,2.5441,1.6998,3.0807,15.1548,37.9576,82925200,3579.5271,35427.09,3575
2021-10-26,0.7018,3600,3550,3391.875,3587.5,3575,2.553,1.7057,3.07,15.2078,37.9576,55872800,3579.6614,35427.09,3587.5
2021-10-25,-1.0417,3625,3562.5,3360,3575,3562.5,2.5352,1.6938,3.0915,15.1018,37.9576,76296200,3585.0935,35427.09,3562.5
2021-10-22,0.3484,3612.5,3537.5,3331.25,3600,3587.5,2.5619,1.7117,3.0593,15.2607,37.9576,65782600,3593.9802,35427.09,3600
2021-10-21,-0.3472,3662.5,3562.5,3303.125,3587.5,3575,2.553,1.7057,3.07,15.2078,37.9576,189264000,3605.7788,35427.09,3587.5
2021-10-19,0.3484,3625,3525,3275.625,3600,3587.5,2.5619,1.7117,3.0593,15.2607,37.9576,99358000,3588.1987,35427.09,3600
2021-10-18,0.3497,3662.5,3575,3245,3587.5,3575,2.553,1.7057,3.07,15.2078,37.9576,152951600,3616.2705,35427.09,3587.5
2021-10-15,-0.3484,3600,3537.5,3216.25,3575,3562.5,2.5441,1.6998,3.0807,15.1548,37.9576,84353000,3569.314,35427.09,3575
2021-10-14,1.0563,3587.5,3525,3188.75,3587.5,3575,2.553,1.7057,3.07,15.2078,37.9576,104307800,3564.7385,35427.09,3587.5
