trial,val_mae,params
28,19.367934263633213,"{""n_estimators"": 651, ""learning_rate"": 0.01, ""num_leaves"": 63, ""max_depth"": -1, ""min_child_samples"": 20, ""subsample"": 1.0, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0}"
29,18.650851093096886,"{""n_estimators"": 1744, ""learning_rate"": 0.01, ""num_leaves"": 31, ""max_depth"": 5, ""min_child_samples"": 40, ""subsample"": 0.7, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.5, ""reg_lambda"": 1.0}"
30,18.834891270104304,"{""n_estimators"": 830, ""learning_rate"": 0.03, ""num_leaves"": 63, ""max_depth"": 8, ""min_child_samples"": 60, ""subsample"": 0.9, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.0, ""reg_lambda"": 10.0}"
31,19.67006185051965,"{""n_estimators"": 1866, ""learning_rate"": 0.03, ""num_leaves"": 63, ""max_depth"": 8, ""min_child_samples"": 20, ""subsample"": 0.9, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.5, ""reg_lambda"": 10.0}"
32,20.104382736364624,"{""n_estimators"": 1972, ""learning_rate"": 0.08, ""num_leaves"": 63, ""max_depth"": -1, ""min_child_samples"": 10, ""subsample"": 0.7, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0}"
33,22.28418668637331,"{""n_estimators"": 369, ""learning_rate"": 0.02, ""num_leaves"": 63, ""max_depth"": 5, ""min_child_samples"": 10, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.5, ""reg_lambda"": 2.0}"
34,18.400326512801477,"{""n_estimators"": 988, ""learning_rate"": 0.01, ""num_leaves"": 63, ""max_depth"": 8, ""min_child_samples"": 60, ""subsample"": 0.6, ""colsample_bytree"": 0.8, ""reg_alpha"": 1.0, ""reg_lambda"": 5.0}"
35,23.935449596296056,"{""n_estimators"": 547, ""learning_rate"": 0.03, ""num_leaves"": 63, ""max_depth"": 12, ""min_child_samples"": 10, ""subsample"": 0.7, ""colsample_bytree"": 0.6, ""reg_alpha"": 1.0, ""reg_lambda"": 10.0}"
36,17.946373532199782,"{""n_estimators"": 784, ""learning_rate"": 0.08, ""num_leaves"": 127, ""max_depth"": 8, ""min_child_samples"": 60, ""subsample"": 0.7, ""colsample_bytree"": 0.9, ""reg_alpha"": 1.0, ""reg_lambda"": 2.0}"
37,19.33775771680179,"{""n_estimators"": 958, ""learning_rate"": 0.08, ""num_leaves"": 127, ""max_depth"": -1, ""min_child_samples"": 20, ""subsample"": 0.9, ""colsample_bytree"": 0.7, ""reg_alpha"": 1.0, ""reg_lambda"": 5.0}"
38,18.492507243363274,"{""n_estimators"": 1120, ""learning_rate"": 0.08, ""num_leaves"": 63, ""max_depth"": 12, ""min_child_samples"": 60, ""subsample"": 0.6, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.5, ""reg_lambda"": 2.0}"
39,18.346133770154832,"{""n_estimators"": 1743, ""learning_rate"": 0.01, ""num_leaves"": 63, ""max_depth"": -1, ""min_child_samples"": 60, ""subsample"": 0.9, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.01, ""reg_lambda"": 5.0}"
40,20.38934342402568,"{""n_estimators"": 1824, ""learning_rate"": 0.01, ""num_leaves"": 31, ""max_depth"": -1, ""min_child_samples"": 40, ""subsample"": 0.6, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.1, ""reg_lambda"": 2.0}"
41,18.37850184223636,"{""n_estimators"": 1702, ""learning_rate"": 0.01, ""num_leaves"": 63, ""max_depth"": 8, ""min_child_samples"": 60, ""subsample"": 0.9, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0}"
42,18.034425783436728,"{""n_estimators"": 736, ""learning_rate"": 0.05, ""num_leaves"": 31, ""max_depth"": 5, ""min_child_samples"": 60, ""subsample"": 1.0, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.5, ""reg_lambda"": 5.0}"
43,24.19367945478063,"{""n_estimators"": 634, ""learning_rate"": 0.08, ""num_leaves"": 127, ""max_depth"": -1, ""min_child_samples"": 10, ""subsample"": 0.7, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.5, ""reg_lambda"": 10.0}"
44,18.268746584477803,"{""n_estimators"": 1796, ""learning_rate"": 0.08, ""num_leaves"": 63, ""max_depth"": 12, ""min_child_samples"": 60, ""subsample"": 0.6, ""colsample_bytree"": 1.0, ""reg_alpha"": 1.0, ""reg_lambda"": 2.0}"
45,19.002247013590353,"{""n_estimators"": 1384, ""learning_rate"": 0.01, ""num_leaves"": 127, ""max_depth"": 5, ""min_child_samples"": 40, ""subsample"": 0.6, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.5, ""reg_lambda"": 5.0}"
46,17.66507418926928,"{""n_estimators"": 1066, ""learning_rate"": 0.1, ""num_leaves"": 127, ""max_depth"": 5, ""min_child_samples"": 60, ""subsample"": 0.6, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.01, ""reg_lambda"": 2.0}"
47,19.914207117362356,"{""n_estimators"": 428, ""learning_rate"": 0.05, ""num_leaves"": 127, ""max_depth"": 12, ""min_child_samples"": 10, ""subsample"": 0.9, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.1, ""reg_lambda"": 2.0}"
48,18.50437091127188,"{""n_estimators"": 556, ""learning_rate"": 0.05, ""num_leaves"": 31, ""max_depth"": 5, ""min_child_samples"": 60, ""subsample"": 0.8, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.0, ""reg_lambda"": 2.0}"
49,19.448274453291788,"{""n_estimators"": 406, ""learning_rate"": 0.05, ""num_leaves"": 63, ""max_depth"": -1, ""min_child_samples"": 10, ""subsample"": 0.9, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0}"
50,19.45101997734347,"{""n_estimators"": 1608, ""learning_rate"": 0.01, ""num_leaves"": 63, ""max_depth"": -1, ""min_child_samples"": 20, ""subsample"": 0.9, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.1, ""reg_lambda"": 5.0}"
