trial,val_mae,params
17,322.25458295400284,"{""n_estimators"": 1043, ""learning_rate"": 0.01, ""num_leaves"": 127, ""max_depth"": -1, ""min_child_samples"": 10, ""subsample"": 0.7, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.1, ""reg_lambda"": 5.0}"
18,332.7348229550361,"{""n_estimators"": 545, ""learning_rate"": 0.02, ""num_leaves"": 127, ""max_depth"": 5, ""min_child_samples"": 10, ""subsample"": 0.9, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.1, ""reg_lambda"": 10.0}"
19,317.92666248279767,"{""n_estimators"": 1494, ""learning_rate"": 0.02, ""num_leaves"": 31, ""max_depth"": 12, ""min_child_samples"": 10, ""subsample"": 0.9, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0}"
20,299.46372075443406,"{""n_estimators"": 1678, ""learning_rate"": 0.05, ""num_leaves"": 127, ""max_depth"": 12, ""min_child_samples"": 10, ""subsample"": 0.9, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0}"
21,396.1169561031791,"{""n_estimators"": 767, ""learning_rate"": 0.03, ""num_leaves"": 127, ""max_depth"": 12, ""min_child_samples"": 60, ""subsample"": 0.8, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.5, ""reg_lambda"": 5.0}"
22,365.5750107097408,"{""n_estimators"": 815, ""learning_rate"": 0.08, ""num_leaves"": 31, ""max_depth"": -1, ""min_child_samples"": 40, ""subsample"": 0.6, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.01, ""reg_lambda"": 10.0}"
23,374.06337649914354,"{""n_estimators"": 484, ""learning_rate"": 0.05, ""num_leaves"": 63, ""max_depth"": 12, ""min_child_samples"": 40, ""subsample"": 0.9, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.5, ""reg_lambda"": 1.0}"
24,321.53182710850257,"{""n_estimators"": 1608, ""learning_rate"": 0.1, ""num_leaves"": 31, ""max_depth"": -1, ""min_child_samples"": 10, ""subsample"": 0.8, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.1, ""reg_lambda"": 10.0}"
25,403.2648131433555,"{""n_estimators"": 1967, ""learning_rate"": 0.05, ""num_leaves"": 31, ""max_depth"": 8, ""min_child_samples"": 40, ""subsample"": 0.9, ""colsample_bytree"": 0.9, ""reg_alpha"": 1.0, ""reg_lambda"": 10.0}"
26,353.15731334855457,"{""n_estimators"": 324, ""learning_rate"": 0.02, ""num_leaves"": 63, ""max_depth"": -1, ""min_child_samples"": 10, ""subsample"": 0.8, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.01, ""reg_lambda"": 10.0}"
27,336.9095030192634,"{""n_estimators"": 1715, ""learning_rate"": 0.02, ""num_leaves"": 31, ""max_depth"": 5, ""min_child_samples"": 20, ""subsample"": 0.7, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.01, ""reg_lambda"": 10.0}"
28,363.20913482160677,"{""n_estimators"": 1732, ""learning_rate"": 0.02, ""num_leaves"": 63, ""max_depth"": 8, ""min_child_samples"": 60, ""subsample"": 0.7, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.01, ""reg_lambda"": 1.0}"
29,372.7001675236612,"{""n_estimators"": 447, ""learning_rate"": 0.03, ""num_leaves"": 31, ""max_depth"": 8, ""min_child_samples"": 20, ""subsample"": 0.9, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.5, ""reg_lambda"": 10.0}"
30,325.19507547162334,"{""n_estimators"": 926, ""learning_rate"": 0.05, ""num_leaves"": 127, ""max_depth"": 12, ""min_child_samples"": 20, ""subsample"": 0.6, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0}"
31,415.2310889827489,"{""n_estimators"": 1169, ""learning_rate"": 0.02, ""num_leaves"": 31, ""max_depth"": 8, ""min_child_samples"": 10, ""subsample"": 0.6, ""colsample_bytree"": 0.8, ""reg_alpha"": 1.0, ""reg_lambda"": 2.0}"
32,323.6669605515519,"{""n_estimators"": 507, ""learning_rate"": 0.02, ""num_leaves"": 63, ""max_depth"": -1, ""min_child_samples"": 20, ""subsample"": 0.7, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.01, ""reg_lambda"": 1.0}"
33,339.2251136770981,"{""n_estimators"": 824, ""learning_rate"": 0.1, ""num_leaves"": 127, ""max_depth"": 8, ""min_child_samples"": 40, ""subsample"": 1.0, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0}"
34,359.79144086624126,"{""n_estimators"": 1542, ""learning_rate"": 0.08, ""num_leaves"": 63, ""max_depth"": 12, ""min_child_samples"": 40, ""subsample"": 1.0, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.0, ""reg_lambda"": 10.0}"
35,369.904840844978,"{""n_estimators"": 1632, ""learning_rate"": 0.02, ""num_leaves"": 63, ""max_depth"": -1, ""min_child_samples"": 60, ""subsample"": 0.7, ""colsample_bytree"": 0.6, ""reg_alpha"": 0.01, ""reg_lambda"": 1.0}"
36,378.43189053266406,"{""n_estimators"": 1581, ""learning_rate"": 0.01, ""num_leaves"": 63, ""max_depth"": 5, ""min_child_samples"": 60, ""subsample"": 0.6, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.01, ""reg_lambda"": 10.0}"
37,356.69834224781465,"{""n_estimators"": 1824, ""learning_rate"": 0.08, ""num_leaves"": 63, ""max_depth"": 8, ""min_child_samples"": 40, ""subsample"": 0.7, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.0, ""reg_lambda"": 2.0}"
38,409.794388963048,"{""n_estimators"": 1447, ""learning_rate"": 0.03, ""num_leaves"": 127, ""max_depth"": -1, ""min_child_samples"": 20, ""subsample"": 0.9, ""colsample_bytree"": 0.9, ""reg_alpha"": 1.0, ""reg_lambda"": 5.0}"
39,344.99875314421826,"{""n_estimators"": 549, ""learning_rate"": 0.08, ""num_leaves"": 63, ""max_depth"": 5, ""min_child_samples"": 20, ""subsample"": 0.6, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.0, ""reg_lambda"": 10.0}"
40,393.128059222167,"{""n_estimators"": 345, ""learning_rate"": 0.08, ""num_leaves"": 127, ""max_depth"": 5, ""min_child_samples"": 40, ""subsample"": 0.9, ""colsample_bytree"": 0.7, ""reg_alpha"": 1.0, ""reg_lambda"": 2.0}"
41,408.8360794920489,"{""n_estimators"": 888, ""learning_rate"": 0.08, ""num_leaves"": 127, ""max_depth"": -1, ""min_child_samples"": 60, ""subsample"": 0.6, ""colsample_bytree"": 0.9, ""reg_alpha"": 1.0, ""reg_lambda"": 10.0}"
42,342.98658642192595,"{""n_estimators"": 1998, ""learning_rate"": 0.05, ""num_leaves"": 63, ""max_depth"": -1, ""min_child_samples"": 40, ""subsample"": 0.9, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0}"
43,344.8457273976089,"{""n_estimators"": 395, ""learning_rate"": 0.02, ""num_leaves"": 31, ""max_depth"": -1, ""min_child_samples"": 20, ""subsample"": 0.7, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.01, ""reg_lambda"": 5.0}"
44,374.47906464071815,"{""n_estimators"": 1926, ""learning_rate"": 0.03, ""num_leaves"": 63, ""max_depth"": -1, ""min_child_samples"": 10, ""subsample"": 0.7, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.5, ""reg_lambda"": 10.0}"
45,325.3695263088859,"{""n_estimators"": 401, ""learning_rate"": 0.03, ""num_leaves"": 31, ""max_depth"": -1, ""min_child_samples"": 10, ""subsample"": 0.8, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.1, ""reg_lambda"": 5.0}"
46,350.82199437102867,"{""n_estimators"": 1093, ""learning_rate"": 0.1, ""num_leaves"": 63, ""max_depth"": 8, ""min_child_samples"": 40, ""subsample"": 0.7, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.1, ""reg_lambda"": 2.0}"
47,398.508103126714,"{""n_estimators"": 1725, ""learning_rate"": 0.01, ""num_leaves"": 63, ""max_depth"": 8, ""min_child_samples"": 40, ""subsample"": 0.7, ""colsample_bytree"": 1.0, ""reg_alpha"": 1.0, ""reg_lambda"": 5.0}"
48,387.23351938028316,"{""n_estimators"": 1115, ""learning_rate"": 0.01, ""num_leaves"": 127, ""max_depth"": 12, ""min_child_samples"": 60, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.5, ""reg_lambda"": 2.0}"
49,365.4525845951585,"{""n_estimators"": 1014, ""learning_rate"": 0.03, ""num_leaves"": 127, ""max_depth"": 5, ""min_child_samples"": 60, ""subsample"": 0.9, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.01, ""reg_lambda"": 5.0}"
50,411.5086060448718,"{""n_estimators"": 1772, ""learning_rate"": 0.1, ""num_leaves"": 63, ""max_depth"": -1, ""min_child_samples"": 60, ""subsample"": 0.8, ""colsample_bytree"": 0.9, ""reg_alpha"": 1.0, ""reg_lambda"": 1.0}"
