feature,importance,model
t32_Moving Average 20 Day,4.7413368259497136e-06,lgbm
t14_Bid Price,4.72024970238292e-06,lgbm
t45_Price to Sales Ratio,4.541872973733737e-06,lgbm
t25_Low Price,4.4181475111725145e-06,lgbm
t37_Price Earnings Ratio,4.410751731559827e-06,lgbm
t35_Price Earnings Ratio,4.3895517174814785e-06,lgbm
t19_Moving Average 20 Day,4.3101182980646e-06,lgbm
t01_Price to Sales Ratio,4.280550431053298e-06,lgbm
t36_Bid Price,4.231425251314241e-06,lgbm
t13_Price to Book Ratio,4.203205944372286e-06,lgbm
t28_Low Price,4.123708770525347e-06,lgbm
t14_Moving Average 20 Day,4.020480014629278e-06,lgbm
t23_High Price,3.873890684070997e-06,lgbm
t09_Price to Book Ratio,3.633543126980849e-06,lgbm
t47_Bid Price,3.5265985133672115e-06,lgbm
t04_Bid Price,3.3891918522273764e-06,lgbm
t04_Price to Sales Ratio,3.3637555758276607e-06,lgbm
t25_High Price,3.3132378679533785e-06,lgbm
t40_Bid Price,3.297683178229105e-06,lgbm
t38_Price Earnings Ratio,3.2319797756556557e-06,lgbm
t25_Moving Average 20 Day,3.222324918826234e-06,lgbm
t06_Price to Sales Ratio,3.2002564504315204e-06,lgbm
t32_Dividend Indicated Yld - Gross,3.174407578444081e-06,lgbm
t08_Moving Average 20 Day,3.1183116143971317e-06,lgbm
t31_Price to Sales Ratio,3.082658777333802e-06,lgbm
t33_Bid Price,3.058274640504249e-06,lgbm
t54_Price Earnings Ratio,2.904846727703245e-06,lgbm
t27_Low Price,2.7533240404547588e-06,lgbm
t35_Ask Price,2.7158513761184185e-06,lgbm
t24_Low Price,2.6657845658825683e-06,lgbm
t39_Ask Price,2.6356591595268814e-06,lgbm
t22_Bid Price,2.608341036341815e-06,lgbm
t18_Moving Average 20 Day,2.505573828475223e-06,lgbm
t03_High Price,2.4890834456909286e-06,lgbm
t31_High Price,2.474350430303706e-06,lgbm
t52_Ask Price,2.4241216894265883e-06,lgbm
t31_Moving Average 20 Day,2.1993239902029494e-06,lgbm
t29_Low Price,2.190637475147176e-06,lgbm
t26_High Price,2.1871351060788125e-06,lgbm
t14_High Price,2.1243945816871128e-06,lgbm
t15_High Price,2.1208205646778713e-06,lgbm
t30_Price Earnings Ratio,2.0867604970177926e-06,lgbm
t28_High Price,2.0309615357402014e-06,lgbm
t21_Dividend Indicated Yld - Gross,1.9901755492548258e-06,lgbm
t08_Bid Price,1.981940559234454e-06,lgbm
t40_Low Price,1.947151856335127e-06,lgbm
t25_Ask Price,1.9314419379923866e-06,lgbm
t26_Ask Price,1.7533022644772232e-06,lgbm
t11_Dividend Indicated Yld - Gross,1.7419626937597838e-06,lgbm
t31_Ask Price,1.7345747014537504e-06,lgbm
t41_Bid Price,1.6873190410954543e-06,lgbm
t47_Ask Price,1.6449710722752084e-06,lgbm
t36_Low Price,1.6405772226435193e-06,lgbm
t42_Moving Average 20 Day,1.4986810942823747e-06,lgbm
t45_Moving Average 20 Day,1.4768959129738965e-06,lgbm
t08_Ask Price,1.468092787257241e-06,lgbm
t33_Ask Price,1.430484508683686e-06,lgbm
t46_Bid Price,1.3980378537701249e-06,lgbm
t07_Ask Price,1.3196743752287603e-06,lgbm
t29_Bid Price,1.2524283186081333e-06,lgbm
t40_Ask Price,1.1913790563722775e-06,lgbm
t24_Bid Price,1.058547949295102e-06,lgbm
t38_Ask Price,1.057792665878995e-06,lgbm
t48_Moving Average 20 Day,1.0040830414360458e-06,lgbm
t46_Moving Average 20 Day,9.927530290453578e-07,lgbm
t46_High Price,9.356295033353367e-07,lgbm
t38_High Price,9.258737009723269e-07,lgbm
t07_High Price,8.765312519066606e-07,lgbm
t44_Moving Average 20 Day,8.610508869638716e-07,lgbm
t05_Ask Price,7.798570601277971e-07,lgbm
t29_Ask Price,7.179477313569845e-07,lgbm
t15_Bid Price,7.068659804470963e-07,lgbm
t43_Bid Price,6.941068023414209e-07,lgbm
t37_High Price,6.780328947995493e-07,lgbm
t49_Low Price,6.527568452174006e-07,lgbm
t02_Bid Price,5.875407031862867e-07,lgbm
t22_Low Price,5.062783943704967e-07,lgbm
t45_Low Price,4.887012584485635e-07,lgbm
t41_Ask Price,4.1566903693369994e-07,lgbm
t36_Moving Average 20 Day,3.167627253935918e-07,lgbm
t38_Bid Price,2.9961644112394483e-07,lgbm
t29_High Price,1.920111767238728e-07,lgbm
t48_Bid Price,1.8453361745499075e-07,lgbm
t30_Ask Price,1.8138799179216629e-07,lgbm
t26_Moving Average 20 Day,1.477022604839954e-07,lgbm
t11_Moving Average 20 Day,1.450312558660507e-07,lgbm
t04_Low Price,1.3593814132695365e-07,lgbm
t13_Ask Price,1.1800984232698287e-07,lgbm
t44_Bid Price,1.1644061091439867e-07,lgbm
t21_Moving Average 20 Day,1.1218112262364888e-07,lgbm
t53_Bid Price,7.082786690176543e-08,lgbm
t52_Moving Average 20 Day,4.295625290801725e-08,lgbm
t43_Moving Average 20 Day,0.0,lgbm
t57_Moving Average 20 Day,0.0,lgbm
t39_Bid Price,0.0,lgbm
t58_Moving Average 20 Day,0.0,lgbm
t37_Moving Average 20 Day,0.0,lgbm
t35_Bid Price,0.0,lgbm
t24_Moving Average 20 Day,0.0,lgbm
t30_Low Price,0.0,lgbm
t30_High Price,0.0,lgbm
t20_Moving Average 20 Day,0.0,lgbm
t51_Moving Average 20 Day,0.0,lgbm
t54_Moving Average 20 Day,0.0,lgbm
t54_Bid Price,0.0,lgbm
t09_Bid Price,0.0,lgbm
